Mots,Partie,Chapitre,Paragraphe,Phrase
coeur,5,2,4,1
qui,5,2,4,1
se,5,2,4,1
décrochait,5,2,4,1
il,5,2,4,1
répliqua,5,2,4,1
furieusement,5,2,4,1
Bête,5,2,5,1
fais,5,2,5,1
comme,5,2,5,1
nous,5,2,5,1
ôte,5,2,5,1
ta,5,2,5,1
chemise,5,2,5,1
C'était,5,2,6,1
à,5,2,6,1
sept,5,2,6,1
cent,5,2,6,1
huit,5,2,6,1
mètres,5,2,6,1
au,5,2,6,1
nord,5,2,6,1
dans,5,2,6,1
la,5,2,6,1
première,5,2,6,1
voie,5,2,6,1
de,5,2,6,1
la,5,2,6,1
veine,5,2,6,1
Désirée,5,2,6,1
que,5,2,6,1
trois,5,2,6,1
kilomètres,5,2,6,1
séparaient,5,2,6,1
de,5,2,6,1
l'accrochage,5,2,6,1
Lorsqu'ils,5,2,6,2
parlaient,5,2,6,2
de,5,2,6,2
cette,5,2,6,2
région,5,2,6,2
de,5,2,6,2
la,5,2,6,2
fosse,5,2,6,2
les,5,2,6,2
mineurs,5,2,6,2
du,5,2,6,2
pays,5,2,6,2
pâlissaient,5,2,6,2
et,5,2,6,2
baissaient,5,2,6,2
la,5,2,6,2
voix,5,2,6,2
comme,5,2,6,2
s'ils,5,2,6,2
avaient,5,2,6,2
parlé,5,2,6,2
de,5,2,6,2
l'enfer,5,2,6,2
et,5,2,6,2
ils,5,2,6,2
se,5,2,6,2
contentaient,5,2,6,2
le,5,2,6,2
plus,5,2,6,2
souvent,5,2,6,2
de,5,2,6,2
hocher,5,2,6,2
la,5,2,6,2
tête,5,2,6,2
en,5,2,6,2
hommes,5,2,6,2
qui,5,2,6,2
préféraient,5,2,6,2
ne,5,2,6,2
point,5,2,6,2
causer,5,2,6,2
de,5,2,6,2
ces,5,2,6,2
profondeurs,5,2,6,2
de,5,2,6,2
braise,5,2,6,2
ardente,5,2,6,2
A,5,2,6,3
mesure,5,2,6,3
que,5,2,6,3
les,5,2,6,3
galeries,5,2,6,3
s'enfonçaient,5,2,6,3
vers,5,2,6,3
le,5,2,6,3
nord,5,2,6,3
elles,5,2,6,3
se,5,2,6,3
rapprochaient,5,2,6,3
du,5,2,6,3
Tartaret,5,2,6,3
elles,5,2,6,3
pénétraient,5,2,6,3
dans,5,2,6,3
l'incendie,5,2,6,3
intérieur,5,2,6,3
qui,5,2,6,3
là-haut,5,2,6,3
calcinait,5,2,6,3
les,5,2,6,3
roches,5,2,6,3
Les,5,2,6,4
tailles,5,2,6,4
au,5,2,6,4
point,5,2,6,4
où,5,2,6,4
l'on,5,2,6,4
en,5,2,6,4
était,5,2,6,4
arrivé,5,2,6,4
avaient,5,2,6,4
une,5,2,6,4
température,5,2,6,4
moyenne,5,2,6,4
de,5,2,6,4
quarante-cinq,5,2,6,4
degrés,5,2,6,4
On,5,2,6,5
s'y,5,2,6,5
trouvait,5,2,6,5
en,5,2,6,5
pleine,5,2,6,5
cité,5,2,6,5
maudite,5,2,6,5
au,5,2,6,5
milieu,5,2,6,5
des,5,2,6,5
flammes,5,2,6,5
que,5,2,6,5
les,5,2,6,5
passants,5,2,6,5
de,5,2,6,5
la,5,2,6,5
plaine,5,2,6,5
voyaient,5,2,6,5
par,5,2,6,5
les,5,2,6,5
fissures,5,2,6,5
crachant,5,2,6,5
du,5,2,6,5
soufre,5,2,6,5
et,5,2,6,5
des,5,2,6,5
vapeurs,5,2,6,5
abominables,5,2,6,5
Catherine,5,2,7,1
qui,5,2,7,1
avait,5,2,7,1
déjà,5,2,7,1
enlevé,5,2,7,1
sa,5,2,7,1
veste,5,2,7,1
hésita,5,2,7,1
puis,5,2,7,1
ôta,5,2,7,1
également,5,2,7,1
sa,5,2,7,1
culotte,5,2,7,1
et,5,2,7,1
les,5,2,7,1
bras,5,2,7,1
nus,5,2,7,1
les,5,2,7,1
cuisses,5,2,7,1
nues,5,2,7,1
la,5,2,7,1
chemise,5,2,7,1
serrée,5,2,7,1
aux,5,2,7,1
hanches,5,2,7,1
par,5,2,7,1
une,5,2,7,1
corde,5,2,7,1
comme,5,2,7,1
une,5,2,7,1
blouse,5,2,7,1
elle,5,2,7,1
se,5,2,7,1
remit,5,2,7,1
à,5,2,7,1
rouler,5,2,7,1
Tout,5,2,8,1
de,5,2,8,1
même,5,2,8,1
ça,5,2,8,1
ira,5,2,8,1
mieux,5,2,8,1
dit-elle,5,2,8,1
à,5,2,8,1
voix,5,2,8,1
haute,5,2,8,1
Dans,5,2,9,1
son,5,2,9,1
étouffement,5,2,9,1
il,5,2,9,1
y,5,2,9,1
avait,5,2,9,1
une,5,2,9,1
vague,5,2,9,1
peur,5,2,9,1
Depuis,5,2,9,2
cinq,5,2,9,2
jours,5,2,9,2
qu'ils,5,2,9,2
travaillaient,5,2,9,2
là,5,2,9,2
elle,5,2,9,2
songeait,5,2,9,2
aux,5,2,9,2
contes,5,2,9,2
dont,5,2,9,2
on,5,2,9,2
avait,5,2,9,2
bercé,5,2,9,2
son,5,2,9,2
enfance,5,2,9,2
à,5,2,9,2
ces,5,2,9,2
herscheuses,5,2,9,2
du,5,2,9,2
temps,5,2,9,2
jadis,5,2,9,2
qui,5,2,9,2
brûlaient,5,2,9,2
sous,5,2,9,2
le,5,2,9,2
Tartaret,5,2,9,2
en,5,2,9,2
punition,5,2,9,2
de,5,2,9,2
choses,5,2,9,2
qu'on,5,2,9,2
osait,5,2,9,2
pas,5,2,9,2
répéter,5,2,9,2
Sans,5,2,9,3
doute,5,2,9,3
elle,5,2,9,3
était,5,2,9,3
trop,5,2,9,3
grande,5,2,9,3
maintenant,5,2,9,3
pour,5,2,9,3
croire,5,2,9,3
de,5,2,9,3
pareilles,5,2,9,3
bêtises,5,2,9,3
mais,5,2,9,3
pourtant,5,2,9,3
qu'aurait-elle,5,2,9,3
fait,5,2,9,3
si,5,2,9,3
brusquement,5,2,9,3
elle,5,2,9,3
avait,5,2,9,3
vu,5,2,9,3
sortir,5,2,9,3
du,5,2,9,3
mur,5,2,9,3
une,5,2,9,3
fille,5,2,9,3
rouge,5,2,9,3
comme,5,2,9,3
une,5,2,9,3
poêle,5,2,9,3
avec,5,2,9,3
des,5,2,9,3
yeux,5,2,9,3
pareils,5,2,9,3
à,5,2,9,3
des,5,2,9,3
tisons,5,2,9,3
Cette,5,2,9,4
idée,5,2,9,4
redoublait,5,2,9,4
ses,5,2,9,4
sueurs,5,2,9,4
Au,5,2,10,1
relais,5,2,10,1
à,5,2,10,1
quatre-vingts,5,2,10,1
mètres,5,2,10,1
de,5,2,10,1
la,5,2,10,1
taille,5,2,10,1
une,5,2,10,1
autre,5,2,10,1
herscheuse,5,2,10,1
prenait,5,2,10,1
la,5,2,10,1
berline,5,2,10,1
et,5,2,10,1
la,5,2,10,1
roulait,5,2,10,1
à,5,2,10,1
quatre-vingts,5,2,10,1
mètres,5,2,10,1
plus,5,2,10,1
loin,5,2,10,1
jusqu'au,5,2,10,1
pied,5,2,10,1
du,5,2,10,1
plan,5,2,10,1
incliné,5,2,10,1
pour,5,2,10,1
que,5,2,10,1
le,5,2,10,1
receveur,5,2,10,1
l'expédiât,5,2,10,1
avec,5,2,10,1
celles,5,2,10,1
qui,5,2,10,1
descendaient,5,2,10,1
des,5,2,10,1
voies,5,2,10,1
d'en,5,2,10,1
haut,5,2,10,1
Fichtre,5,2,11,1
tu,5,2,11,2
te,5,2,11,2
mets,5,2,11,2
à,5,2,11,2
ton,5,2,11,2
aise,5,2,11,2
dit,5,2,11,2
cette,5,2,11,2
femme,5,2,11,2
une,5,2,11,2
maigre,5,2,11,2
veuve,5,2,11,2
de,5,2,11,2
trente,5,2,11,2
ans,5,2,11,2
quand,5,2,11,2
elle,5,2,11,2
aperçut,5,2,11,2
Catherine,5,2,11,2
en,5,2,11,2
chemise,5,2,11,2
Moi,5,2,11,3
je,5,2,11,3
ne,5,2,11,3
peux,5,2,11,3
pas,5,2,11,3
les,5,2,11,3
galibots,5,2,11,3
du,5,2,11,3
plan,5,2,11,3
m'embêtent,5,2,11,3
avec,5,2,11,3
leurs,5,2,11,3
saletés,5,2,11,3
Ah,5,2,12,1
bien,5,2,12,2
répliqua,5,2,12,3
la,5,2,12,3
jeune,5,2,12,3
fille,5,2,12,3
je,5,2,12,3
m'en,5,2,12,3
moque,5,2,12,3
des,5,2,12,3
hommes,5,2,12,3
je,5,2,12,4
souffre,5,2,12,4
trop,5,2,12,4
Elle,5,2,13,1
repartit,5,2,13,1
poussant,5,2,13,1
une,5,2,13,1
berline,5,2,13,1
vide,5,2,13,1
Le,5,2,13,2
pis,5,2,13,2
était,5,2,13,2
que,5,2,13,2
dans,5,2,13,2
cette,5,2,13,2
voie,5,2,13,2
de,5,2,13,2
fond,5,2,13,2
une,5,2,13,2
autre,5,2,13,2
cause,5,2,13,2
se,5,2,13,2
joignait,5,2,13,2
au,5,2,13,2
voisinage,5,2,13,2
du,5,2,13,2
Tartaret,5,2,13,2
pour,5,2,13,2
rendre,5,2,13,2
la,5,2,13,2
chaleur,5,2,13,2
insoutenable,5,2,13,2
On,5,2,13,3
côtoyait,5,2,13,3
d'anciens,5,2,13,3
travaux,5,2,13,3
une,5,2,13,3
galerie,5,2,13,3
abandonnée,5,2,13,3
de,5,2,13,3
Gaston-Marie,5,2,13,3
très,5,2,13,3
profonde,5,2,13,3
où,5,2,13,3
un,5,2,13,3
coup,5,2,13,3
de,5,2,13,3
grisou,5,2,13,3
dix,5,2,13,3
ans,5,2,13,3
plus,5,2,13,3
tôt,5,2,13,3
avait,5,2,13,3
incendié,5,2,13,3
la,5,2,13,3
veine,5,2,13,3
qui,5,2,13,3
brûlait,5,2,13,3
toujours,5,2,13,3
derrière,5,2,13,3
le,5,2,13,3
corroi,5,2,13,3
le,5,2,13,3
mur,5,2,13,3
d'argile,5,2,13,3
bâti,5,2,13,3
là,5,2,13,3
et,5,2,13,3
réparé,5,2,13,3
continuellement,5,2,13,3
afin,5,2,13,3
de,5,2,13,3
limiter,5,2,13,3
le,5,2,13,3
désastre,5,2,13,3
Privé,5,2,13,4
d'air,5,2,13,4
le,5,2,13,4
feu,5,2,13,4
aurait,5,2,13,4
dû,5,2,13,4
s'éteindre,5,2,13,4
mais,5,2,13,4
sans,5,2,13,4
doute,5,2,13,4
des,5,2,13,4
courants,5,2,13,4
inconnus,5,2,13,4
l'avivaient,5,2,13,4
il,5,2,13,4
s'entretenait,5,2,13,4
depuis,5,2,13,4
dix,5,2,13,4
années,5,2,13,4
il,5,2,13,4
chauffait,5,2,13,4
l'argile,5,2,13,4
du,5,2,13,4
corroi,5,2,13,4
comme,5,2,13,4
on,5,2,13,4
chauffe,5,2,13,4
les,5,2,13,4
briques,5,2,13,4
d'un,5,2,13,4
four,5,2,13,4
au,5,2,13,4
point,5,2,13,4
qu'on,5,2,13,4
en,5,2,13,4
recevait,5,2,13,4
au,5,2,13,4
passage,5,2,13,4
la,5,2,13,4
cuisson,5,2,13,4
Et,5,2,13,5
c'était,5,2,13,5
le,5,2,13,5
long,5,2,13,5
de,5,2,13,5
ce,5,2,13,5
muraillement,5,2,13,5
sur,5,2,13,5
une,5,2,13,5
longueur,5,2,13,5
de,5,2,13,5
plus,5,2,13,5
de,5,2,13,5
cent,5,2,13,5
mètres,5,2,13,5
que,5,2,13,5
se,5,2,13,5
faisait,5,2,13,5
le,5,2,13,5
roulage,5,2,13,5
dans,5,2,13,5
une,5,2,13,5
température,5,2,13,5
de,5,2,13,5
soixante,5,2,13,5
degrés,5,2,13,5
Après,5,2,14,1
deux,5,2,14,1
voyages,5,2,14,1
Catherine,5,2,14,1
étouffa,5,2,14,1
de,5,2,14,1
nouveau,5,2,14,1
Heureusement,5,2,14,2
la,5,2,14,2
voie,5,2,14,2
était,5,2,14,2
large,5,2,14,2
et,5,2,14,2
commode,5,2,14,2
dans,5,2,14,2
cette,5,2,14,2
veine,5,2,14,2
Désirée,5,2,14,2
une,5,2,14,2
des,5,2,14,2
plus,5,2,14,2
épaisses,5,2,14,2
de,5,2,14,2
la,5,2,14,2
région,5,2,14,2
La,5,2,14,3
couche,5,2,14,3
avait,5,2,14,3
un,5,2,14,3
mètre,5,2,14,3
quatre-vingt-dix,5,2,14,3
les,5,2,14,3
ouvriers,5,2,14,3
pouvaient,5,2,14,3
travailler,5,2,14,3
debout,5,2,14,3
Mais,5,2,14,4
ils,5,2,14,4
auraient,5,2,14,4
préféré,5,2,14,4
le,5,2,14,4
travail,5,2,14,4
à,5,2,14,4
col,5,2,14,4
tordu,5,2,14,4
et,5,2,14,4
un,5,2,14,4
peu,5,2,14,4
de,5,2,14,4
fraîcheur,5,2,14,4
Ah,5,2,15,1
çà,5,2,15,2
est-ce,5,2,15,2
que,5,2,15,2
tu,5,2,15,2
dors,5,2,15,2
reprit,5,2,15,3
violemment,5,2,15,3
Chaval,5,2,15,3
dès,5,2,15,3
qu'il,5,2,15,3
cessa,5,2,15,3
d'entendre,5,2,15,3
remuer,5,2,15,3
Catherine,5,2,15,3
Qui,5,2,15,4
est-ce,5,2,15,4
qui,5,2,15,4
m'a,5,2,15,4
fichu,5,2,15,4
une,5,2,15,4
rosse,5,2,15,4
de,5,2,15,4
cette,5,2,15,4
espèce,5,2,15,4
Veux-tu,5,2,15,5
bien,5,2,15,5
emplir,5,2,15,5
ta,5,2,15,5
berline,5,2,15,5
et,5,2,15,5
rouler,5,2,15,5
Elle,5,2,16,1
était,5,2,16,1
au,5,2,16,1
bas,5,2,16,1
de,5,2,16,1
la,5,2,16,1
taille,5,2,16,1
appuyée,5,2,16,1
sur,5,2,16,1
sa,5,2,16,1
pelle,5,2,16,1
et,5,2,16,1
un,5,2,16,1
malaise,5,2,16,1
l'envahissait,5,2,16,1
pendant,5,2,16,1
qu'elle,5,2,16,1
les,5,2,16,1
regardait,5,2,16,1
tous,5,2,16,1
d'un,5,2,16,1
air,5,2,16,1
imbécile,5,2,16,1
sans,5,2,16,1
obéir,5,2,16,1
Elles,5,2,16,2
les,5,2,16,2
voyait,5,2,16,2
mal,5,2,16,2
à,5,2,16,2
la,5,2,16,2
lueur,5,2,16,2
rougeâtre,5,2,16,2
des,5,2,16,2
lampes,5,2,16,2
entièrement,5,2,16,2
nus,5,2,16,2
comme,5,2,16,2
des,5,2,16,2
bêtes,5,2,16,2
si,5,2,16,2
noirs,5,2,16,2
si,5,2,16,2
encrassés,5,2,16,2
de,5,2,16,2
sueur,5,2,16,2
et,5,2,16,2
de,5,2,16,2
charbon,5,2,16,2
que,5,2,16,2
leur,5,2,16,2
nudité,5,2,16,2
ne,5,2,16,2
la,5,2,16,2
gênait,5,2,16,2
pas,5,2,16,2
C'était,5,2,16,3
une,5,2,16,3
besogne,5,2,16,3
obscure,5,2,16,3
des,5,2,16,3
échines,5,2,16,3
de,5,2,16,3
singe,5,2,16,3
qui,5,2,16,3
se,5,2,16,3
tendaient,5,2,16,3
une,5,2,16,3
vision,5,2,16,3
infernale,5,2,16,3
de,5,2,16,3
membres,5,2,16,3
roussis,5,2,16,3
s'épuisant,5,2,16,3
au,5,2,16,3
milieu,5,2,16,3
de,5,2,16,3
coups,5,2,16,3
sourds,5,2,16,3
et,5,2,16,3
de,5,2,16,3
gémissements,5,2,16,3
Mais,5,2,16,4
eux,5,2,16,4
la,5,2,16,4
distinguaient,5,2,16,4
mieux,5,2,16,4
sans,5,2,16,4
doute,5,2,16,4
car,5,2,16,4
les,5,2,16,4
rivelaines,5,2,16,4
s'arrêtèrent,5,2,16,4
de,5,2,16,4
taper,5,2,16,4
et,5,2,16,4
ils,5,2,16,4
la,5,2,16,4
plaisantèrent,5,2,16,4
d'avoir,5,2,16,4
ôté,5,2,16,4
sa,5,2,16,4
culotte,5,2,16,4
Eh,5,2,17,1
tu,5,2,17,2
vas,5,2,17,2
l'enrhumer,5,2,17,2
méfie-toi,5,2,17,2
C'est,5,2,18,1
qu'elle,5,2,18,1
a,5,2,18,1
de,5,2,18,1
vraies,5,2,18,1
jambes,5,2,18,1
Dis,5,2,18,2
donc,5,2,18,2
Chaval,5,2,18,2
y,5,2,18,2
en,5,2,18,2
a,5,2,18,2
pour,5,2,18,2
deux,5,2,18,2
Oh,5,2,19,1
faudrait,5,2,19,2
voir,5,2,19,2
Relève,5,2,19,3
ça,5,2,19,3
Plus,5,2,19,4
haut,5,2,19,4
plus,5,2,19,5
haut,5,2,19,5
Alors,5,2,20,1
Chaval,5,2,20,1
sans,5,2,20,1
se,5,2,20,1
fâcher,5,2,20,1
de,5,2,20,1
ces,5,2,20,1
rires,5,2,20,1
retomba,5,2,20,1
sur,5,2,20,1
elle,5,2,20,1
Ca,5,2,21,1
y,5,2,21,1
est-il,5,2,21,1
nom,5,2,21,1
de,5,2,21,1
Dieu,5,2,21,1
Ah,5,2,21,2
pour,5,2,21,3
les,5,2,21,3
saletés,5,2,21,3
elle,5,2,21,3
est,5,2,21,3
bonne,5,2,21,3
Elle,5,2,21,4
resterait,5,2,21,4
là,5,2,21,4
à,5,2,21,4
en,5,2,21,4
entendre,5,2,21,4
jusqu'à,5,2,21,4
demain,5,2,21,4
Péniblement,5,2,22,1
Catherine,5,2,22,1
s'était,5,2,22,1
décidée,5,2,22,1
à,5,2,22,1
emplir,5,2,22,1
sa,5,2,22,1
berline,5,2,22,1
puis,5,2,22,1
elle,5,2,22,1
la,5,2,22,1
poussa,5,2,22,1
La,5,2,22,2
galerie,5,2,22,2
était,5,2,22,2
trop,5,2,22,2
large,5,2,22,2
pour,5,2,22,2
qu'elle,5,2,22,2
pût,5,2,22,2
s'arc-bouter,5,2,22,2
aux,5,2,22,2
deux,5,2,22,2
côtés,5,2,22,2
des,5,2,22,2
bois,5,2,22,2
ses,5,2,22,2
pieds,5,2,22,2
nus,5,2,22,2
se,5,2,22,2
tordaient,5,2,22,2
dans,5,2,22,2
les,5,2,22,2
rails,5,2,22,2
où,5,2,22,2
ils,5,2,22,2
cherchaient,5,2,22,2
un,5,2,22,2
point,5,2,22,2
d'appui,5,2,22,2
pendant,5,2,22,2
qu'elle,5,2,22,2
filait,5,2,22,2
avec,5,2,22,2
lenteur,5,2,22,2
les,5,2,22,2
bras,5,2,22,2
raidis,5,2,22,2
en,5,2,22,2
avant,5,2,22,2
la,5,2,22,2
taille,5,2,22,2
cassée,5,2,22,2
Et,5,2,22,3
dès,5,2,22,3
qu'elle,5,2,22,3
longeait,5,2,22,3
le,5,2,22,3
corroi,5,2,22,3
le,5,2,22,3
supplice,5,2,22,3
du,5,2,22,3
feu,5,2,22,3
recommençait,5,2,22,3
la,5,2,22,3
sueur,5,2,22,3
tombait,5,2,22,3
aussitôt,5,2,22,3
de,5,2,22,3
tout,5,2,22,3
son,5,2,22,3
corps,5,2,22,3
en,5,2,22,3
gouttes,5,2,22,3
énormes,5,2,22,3
comme,5,2,22,3
une,5,2,22,3
pluie,5,2,22,3
d'orage,5,2,22,3
A,5,2,22,4
peine,5,2,22,4
au,5,2,22,4
tiers,5,2,22,4
du,5,2,22,4
relais,5,2,22,4
elle,5,2,22,4
ruissela,5,2,22,4
aveuglée,5,2,22,4
souillée,5,2,22,4
elle,5,2,22,4
aussi,5,2,22,4
d'une,5,2,22,4
boue,5,2,22,4
noire,5,2,22,4
Sa,5,2,22,5
chemise,5,2,22,5
étroite,5,2,22,5
comme,5,2,22,5
trempée,5,2,22,5
d'encre,5,2,22,5
collait,5,2,22,5
à,5,2,22,5
sa,5,2,22,5
peau,5,2,22,5
lui,5,2,22,5
remontait,5,2,22,5
jusqu'aux,5,2,22,5
reins,5,2,22,5
dans,5,2,22,5
le,5,2,22,5
mouvement,5,2,22,5
des,5,2,22,5
cuisses,5,2,22,5
et,5,2,22,5
elle,5,2,22,5
en,5,2,22,5
était,5,2,22,5
si,5,2,22,5
douloureusement,5,2,22,5
bridée,5,2,22,5
qu'il,5,2,22,5
lui,5,2,22,5
fallut,5,2,22,5
lâcher,5,2,22,5
encore,5,2,22,5
la,5,2,22,5
besogne,5,2,22,5
Qu'avait-elle,5,2,23,1
donc,5,2,23,1
ce,5,2,23,1
jour-là,5,2,23,1
Jamais,5,2,23,2
elle,5,2,23,2
ne,5,2,23,2
s'était,5,2,23,2
senti,5,2,23,2
ainsi,5,2,23,2
du,5,2,23,2
coton,5,2,23,2
dans,5,2,23,2
les,5,2,23,2
os,5,2,23,2
Ca,5,2,23,3
devait,5,2,23,3
être,5,2,23,3
un,5,2,23,3
mauvais,5,2,23,3
air,5,2,23,3
L'aérage,5,2,23,4
ne,5,2,23,4
se,5,2,23,4
faisait,5,2,23,4
pas,5,2,23,4
au,5,2,23,4
fond,5,2,23,4
de,5,2,23,4
cette,5,2,23,4
voie,5,2,23,4
éloignée,5,2,23,4
On,5,2,23,5
y,5,2,23,5
respirait,5,2,23,5
toutes,5,2,23,5
sortes,5,2,23,5
de,5,2,23,5
vapeurs,5,2,23,5
qui,5,2,23,5
sortaient,5,2,23,5
du,5,2,23,5
charbon,5,2,23,5
avec,5,2,23,5
un,5,2,23,5
petit,5,2,23,5
bruit,5,2,23,5
bouillonnant,5,2,23,5
de,5,2,23,5
source,5,2,23,5
si,5,2,23,5
abondantes,5,2,23,5
parfois,5,2,23,5
que,5,2,23,5
les,5,2,23,5
lampes,5,2,23,5
refusaient,5,2,23,5
de,5,2,23,5
brûler,5,2,23,5
sans,5,2,23,5
parler,5,2,23,5
du,5,2,23,5
grisou,5,2,23,5
dont,5,2,23,5
on,5,2,23,5
ne,5,2,23,5
s'occupait,5,2,23,5
plus,5,2,23,5
tant,5,2,23,5
la,5,2,23,5
veine,5,2,23,5
en,5,2,23,5
soufflait,5,2,23,5
au,5,2,23,5
nez,5,2,23,5
des,5,2,23,5
ouvriers,5,2,23,5
d'un,5,2,23,5
bout,5,2,23,5
de,5,2,23,5
la,5,2,23,5
quinzaine,5,2,23,5
à,5,2,23,5
l'autre,5,2,23,5
Elle,5,2,23,6
le,5,2,23,6
connaissait,5,2,23,6
bien,5,2,23,6
ce,5,2,23,6
mauvais,5,2,23,6
air,5,2,23,6
cet,5,2,23,6
air,5,2,23,6
mort,5,2,23,6
comme,5,2,23,6
disent,5,2,23,6
les,5,2,23,6
mineurs,5,2,23,6
en,5,2,23,6
bas,5,2,23,6
de,5,2,23,6
lourds,5,2,23,6
gaz,5,2,23,6
d'asphyxie,5,2,23,6
en,5,2,23,6
haut,5,2,23,6
des,5,2,23,6
gaz,5,2,23,6
légers,5,2,23,6
qui,5,2,23,6
s'allument,5,2,23,6
et,5,2,23,6
foudroient,5,2,23,6
tous,5,2,23,6
les,5,2,23,6
chantiers,5,2,23,6
d'une,5,2,23,6
fosse,5,2,23,6
des,5,2,23,6
centaines,5,2,23,6
d'hommes,5,2,23,6
dans,5,2,23,6
un,5,2,23,6
seul,5,2,23,6
coup,5,2,23,6
de,5,2,23,6
tonnerre,5,2,23,6
Depuis,5,2,23,7
son,5,2,23,7
enfance,5,2,23,7
elle,5,2,23,7
en,5,2,23,7
avait,5,2,23,7
tellement,5,2,23,7
avalé,5,2,23,7
qu'elle,5,2,23,7
s'étonnait,5,2,23,7
de,5,2,23,7
le,5,2,23,7
supporter,5,2,23,7
si,5,2,23,7
mal,5,2,23,7
les,5,2,23,7
oreilles,5,2,23,7
bourdonnantes,5,2,23,7
la,5,2,23,7
gorge,5,2,23,7
en,5,2,23,7
feu,5,2,23,7
N'en,5,2,24,1
pouvant,5,2,24,1
plus,5,2,24,1
elle,5,2,24,1
éprouva,5,2,24,1
un,5,2,24,1
besoin,5,2,24,1
d'ôter,5,2,24,1
sa,5,2,24,1
chemise,5,2,24,1
Cela,5,2,24,2
tournait,5,2,24,2
à,5,2,24,2
la,5,2,24,2
torture,5,2,24,2
ce,5,2,24,2
linge,5,2,24,2
dont,5,2,24,2
les,5,2,24,2
moindres,5,2,24,2
plis,5,2,24,2
la,5,2,24,2
coupaient,5,2,24,2
la,5,2,24,2
brûlaient,5,2,24,2
Elle,5,2,24,3
résista,5,2,24,3
voulut,5,2,24,3
rouler,5,2,24,3
encore,5,2,24,3
fut,5,2,24,3
forcée,5,2,24,3
de,5,2,24,3
se,5,2,24,3
remettre,5,2,24,3
debout,5,2,24,3
Alors,5,2,24,4
vivement,5,2,24,4
en,5,2,24,4
se,5,2,24,4
disant,5,2,24,4
qu'elle,5,2,24,4
se,5,2,24,4
couvrirait,5,2,24,4
au,5,2,24,4
relais,5,2,24,4
elle,5,2,24,4
enleva,5,2,24,4
tout,5,2,24,4
la,5,2,24,4
corde,5,2,24,4
la,5,2,24,4
chemise,5,2,24,4
si,5,2,24,4
fiévreuse,5,2,24,4
qu'elle,5,2,24,4
aurait,5,2,24,4
arraché,5,2,24,4
la,5,2,24,4
peau,5,2,24,4
si,5,2,24,4
elle,5,2,24,4
avait,5,2,24,4
pu,5,2,24,4
Et,5,2,24,5
nue,5,2,24,5
maintenant,5,2,24,5
pitoyable,5,2,24,5
ravalée,5,2,24,5
au,5,2,24,5
trot,5,2,24,5
de,5,2,24,5
la,5,2,24,5
femelle,5,2,24,5
quêtant,5,2,24,5
sa,5,2,24,5
vie,5,2,24,5
par,5,2,24,5
la,5,2,24,5
boue,5,2,24,5
des,5,2,24,5
chemins,5,2,24,5
elle,5,2,24,5
besognait,5,2,24,5
la,5,2,24,5
croupe,5,2,24,5
barbouillée,5,2,24,5
de,5,2,24,5
suie,5,2,24,5
avec,5,2,24,5
de,5,2,24,5
la,5,2,24,5
crotte,5,2,24,5
jusqu'au,5,2,24,5
ventre,5,2,24,5
ainsi,5,2,24,5
qu'une,5,2,24,5
jument,5,2,24,5
de,5,2,24,5
fiacre,5,2,24,5
A,5,2,24,6
quatre,5,2,24,6
pattes,5,2,24,6
elle,5,2,24,6
poussait,5,2,24,6
Mais,5,2,25,1
un,5,2,25,1
désespoir,5,2,25,1
lui,5,2,25,1
vint,5,2,25,1
elle,5,2,25,1
n'était,5,2,25,1
pas,5,2,25,1
soulagée,5,2,25,1
d'être,5,2,25,1
nue,5,2,25,1
Quoi,5,2,25,2
ôter,5,2,25,2
encore,5,2,25,2
Le,5,2,25,3
bourdonnement,5,2,25,3
de,5,2,25,3
ses,5,2,25,3
oreilles,5,2,25,3
l'assourdissait,5,2,25,3
il,5,2,25,3
lui,5,2,25,3
semblait,5,2,25,3
sentir,5,2,25,3
un,5,2,25,3
étau,5,2,25,3
la,5,2,25,3
serrer,5,2,25,3
aux,5,2,25,3
tempes,5,2,25,3
Elle,5,2,25,4
tomba,5,2,25,4
sur,5,2,25,4
les,5,2,25,4
genoux,5,2,25,4
La,5,2,25,5
lampe,5,2,25,5
calée,5,2,25,5
dans,5,2,25,5
le,5,2,25,5
charbon,5,2,25,5
de,5,2,25,5
la,5,2,25,5
berline,5,2,25,5
lui,5,2,25,5
parut,5,2,25,5
s'éteindre,5,2,25,5
Seule,5,2,25,6
l'intention,5,2,25,6
d'en,5,2,25,6
remonter,5,2,25,6
la,5,2,25,6
mèche,5,2,25,6
surnageait,5,2,25,6
au,5,2,25,6
milieu,5,2,25,6
de,5,2,25,6
ses,5,2,25,6
idées,5,2,25,6
confuses,5,2,25,6
Deux,5,2,25,7
fois,5,2,25,7
elle,5,2,25,7
voulut,5,2,25,7
l'examiner,5,2,25,7
et,5,2,25,7
les,5,2,25,7
deux,5,2,25,7
fois,5,2,25,7
à,5,2,25,7
mesure,5,2,25,7
quelle,5,2,25,7
la,5,2,25,7
posait,5,2,25,7
devant,5,2,25,7
elle,5,2,25,7
par,5,2,25,7
terre,5,2,25,7
elle,5,2,25,7
la,5,2,25,7
vit,5,2,25,7
pâlir,5,2,25,7
comme,5,2,25,7
si,5,2,25,7
elle,5,2,25,7
aussi,5,2,25,7
eût,5,2,25,7
manqué,5,2,25,7
de,5,2,25,7
souffle,5,2,25,7
