Mots,Partie,Chapitre,Paragraphe,Phrase
ébouleuse,3,1,51,4
du,3,1,51,4
terrain,3,1,51,4
le,3,1,51,4
peu,3,1,51,4
d'épaisseur,3,1,51,4
et,3,1,51,4
la,3,1,51,4
dureté,3,1,51,4
du,3,1,51,4
charbon,3,1,51,4
Pourtant,3,1,51,5
si,3,1,51,5
l'on,3,1,51,5
voulait,3,1,51,5
manger,3,1,51,5
il,3,1,51,5
fallait,3,1,51,5
travailler,3,1,51,5
Aussi,3,1,51,6
le,3,1,51,6
dimanche,3,1,51,6
suivant,3,1,51,6
allèrent-ils,3,1,51,6
aux,3,1,51,6
enchères,3,1,51,6
qui,3,1,51,6
avaient,3,1,51,6
lieu,3,1,51,6
dans,3,1,51,6
la,3,1,51,6
baraque,3,1,51,6
et,3,1,51,6
que,3,1,51,6
l'ingénieur,3,1,51,6
de,3,1,51,6
la,3,1,51,6
fosse,3,1,51,6
assisté,3,1,51,6
du,3,1,51,6
maître,3,1,51,6
porion,3,1,51,6
présidait,3,1,51,6
en,3,1,51,6
l'absence,3,1,51,6
de,3,1,51,6
l'ingénieur,3,1,51,6
divisionnaire,3,1,51,6
Cinq,3,1,51,7
à,3,1,51,7
six,3,1,51,7
cents,3,1,51,7
charbonniers,3,1,51,7
se,3,1,51,7
trouvaient,3,1,51,7
là,3,1,51,7
en,3,1,51,7
face,3,1,51,7
de,3,1,51,7
la,3,1,51,7
petite,3,1,51,7
estrade,3,1,51,7
plantée,3,1,51,7
dans,3,1,51,7
un,3,1,51,7
coin,3,1,51,7
et,3,1,51,7
les,3,1,51,7
adjudications,3,1,51,7
marchaient,3,1,51,7
d'un,3,1,51,7
tel,3,1,51,7
train,3,1,51,7
qu'on,3,1,51,7
entendait,3,1,51,7
seulement,3,1,51,7
un,3,1,51,7
sourd,3,1,51,7
tumulte,3,1,51,7
de,3,1,51,7
voix,3,1,51,7
des,3,1,51,7
chiffres,3,1,51,7
criés,3,1,51,7
étouffés,3,1,51,7
par,3,1,51,7
d'autres,3,1,51,7
chiffres,3,1,51,7
Un,3,1,52,1
instant,3,1,52,1
Maheu,3,1,52,1
eut,3,1,52,1
peur,3,1,52,1
de,3,1,52,1
ne,3,1,52,1
pouvoir,3,1,52,1
obtenir,3,1,52,1
un,3,1,52,1
des,3,1,52,1
quarante,3,1,52,1
marchandages,3,1,52,1
offerts,3,1,52,1
par,3,1,52,1
la,3,1,52,1
Compagnie,3,1,52,1
Tous,3,1,52,2
les,3,1,52,2
concurrents,3,1,52,2
baissaient,3,1,52,2
inquiets,3,1,52,2
des,3,1,52,2
bruits,3,1,52,2
de,3,1,52,2
crise,3,1,52,2
pris,3,1,52,2
de,3,1,52,2
la,3,1,52,2
panique,3,1,52,2
du,3,1,52,2
chômage,3,1,52,2
L'ingénieur,3,1,52,3
Négrel,3,1,52,3
ne,3,1,52,3
se,3,1,52,3
pressait,3,1,52,3
pas,3,1,52,3
devant,3,1,52,3
cet,3,1,52,3
acharnement,3,1,52,3
laissait,3,1,52,3
tomber,3,1,52,3
les,3,1,52,3
enchères,3,1,52,3
aux,3,1,52,3
plus,3,1,52,3
bas,3,1,52,3
chiffres,3,1,52,3
possibles,3,1,52,3
tandis,3,1,52,3
que,3,1,52,3
Dansaert,3,1,52,3
désireux,3,1,52,3
de,3,1,52,3
hâter,3,1,52,3
encore,3,1,52,3
les,3,1,52,3
choses,3,1,52,3
mentait,3,1,52,3
sur,3,1,52,3
l'excellence,3,1,52,3
des,3,1,52,3
marchés,3,1,52,3
Il,3,1,52,4
fallut,3,1,52,4
que,3,1,52,4
Maheu,3,1,52,4
pour,3,1,52,4
avoir,3,1,52,4
ses,3,1,52,4
cinquante,3,1,52,4
mètres,3,1,52,4
d'avancement,3,1,52,4
luttât,3,1,52,4
contre,3,1,52,4
un,3,1,52,4
camarade,3,1,52,4
qui,3,1,52,4
s'obstinait,3,1,52,4
lui,3,1,52,4
aussi,3,1,52,4
à,3,1,52,4
tour,3,1,52,4
de,3,1,52,4
rôle,3,1,52,4
ils,3,1,52,4
retiraient,3,1,52,4
chacun,3,1,52,4
un,3,1,52,4
centime,3,1,52,4
de,3,1,52,4
la,3,1,52,4
berline,3,1,52,4
et,3,1,52,4
s'il,3,1,52,4
demeura,3,1,52,4
vainqueur,3,1,52,4
ce,3,1,52,4
fut,3,1,52,4
en,3,1,52,4
abaissant,3,1,52,4
tellement,3,1,52,4
le,3,1,52,4
salaire,3,1,52,4
que,3,1,52,4
le,3,1,52,4
porion,3,1,52,4
Richomme,3,1,52,4
debout,3,1,52,4
derrière,3,1,52,4
lui,3,1,52,4
se,3,1,52,4
fâchait,3,1,52,4
entre,3,1,52,4
ses,3,1,52,4
dents,3,1,52,4
le,3,1,52,4
poussait,3,1,52,4
du,3,1,52,4
coude,3,1,52,4
en,3,1,52,4
grognant,3,1,52,4
avec,3,1,52,4
colère,3,1,52,4
que,3,1,52,4
jamais,3,1,52,4
il,3,1,52,4
ne,3,1,52,4
s'en,3,1,52,4
tirerait,3,1,52,4
à,3,1,52,4
ce,3,1,52,4
prix-là,3,1,52,4
Quand,3,1,53,1
ils,3,1,53,1
sortirent,3,1,53,1
Etienne,3,1,53,1
jurait,3,1,53,1
Et,3,1,53,2
il,3,1,53,2
éclata,3,1,53,2
devant,3,1,53,2
Chaval,3,1,53,2
qui,3,1,53,2
revenait,3,1,53,2
des,3,1,53,2
blés,3,1,53,2
en,3,1,53,2
compagnie,3,1,53,2
de,3,1,53,2
Catherine,3,1,53,2
flânant,3,1,53,2
pendant,3,1,53,2
que,3,1,53,2
le,3,1,53,2
beau-père,3,1,53,2
s'occupait,3,1,53,2
des,3,1,53,2
affaires,3,1,53,2
sérieuses,3,1,53,2
Nom,3,1,54,1
de,3,1,54,1
Dieu,3,1,54,1
cria-t-il,3,1,54,2
en,3,1,54,2
voilà,3,1,54,2
un,3,1,54,2
égorgement,3,1,54,2
Alors,3,1,54,3
aujourd'hui,3,1,54,3
c'est,3,1,54,3
l'ouvrier,3,1,54,3
qu'on,3,1,54,3
force,3,1,54,3
à,3,1,54,3
manger,3,1,54,3
l'ouvrier,3,1,54,3
Chaval,3,1,55,1
s'emporta,3,1,55,1
jamais,3,1,55,1
il,3,1,55,1
n'aurait,3,1,55,1
baissé,3,1,55,1
lui,3,1,55,1
Et,3,1,55,2
Zacharie,3,1,55,2
venu,3,1,55,2
par,3,1,55,2
curiosité,3,1,55,2
déclara,3,1,55,2
que,3,1,55,2
c'était,3,1,55,2
dégoûtant,3,1,55,2
Mais,3,1,55,3
Etienne,3,1,55,3
les,3,1,55,3
fit,3,1,55,3
taire,3,1,55,3
d'un,3,1,55,3
geste,3,1,55,3
de,3,1,55,3
sourde,3,1,55,3
violence,3,1,55,3
Ça,3,1,56,1
finira,3,1,56,1
nous,3,1,56,1
serons,3,1,56,1
les,3,1,56,1
maîtres,3,1,56,1
un,3,1,56,1
jour,3,1,56,1
Maheu,3,1,57,1
resté,3,1,57,1
muet,3,1,57,1
depuis,3,1,57,1
les,3,1,57,1
enchères,3,1,57,1
parut,3,1,57,1
s'éveiller,3,1,57,1
Il,3,1,57,2
répéta,3,1,57,2
Les,3,1,58,1
maîtres,3,1,58,1
Ah,3,1,58,1
foutu,3,1,58,2
sort,3,1,58,2
ce,3,1,58,3
ne,3,1,58,3
serait,3,1,58,3
pas,3,1,58,3
trop,3,1,58,3
tôt,3,1,58,3
C'était,3,2,1,1
le,3,2,1,1
dernier,3,2,1,1
dimanche,3,2,1,1
de,3,2,1,1
juillet,3,2,1,1
le,3,2,1,1
jour,3,2,1,1
de,3,2,1,1
la,3,2,1,1
ducasse,3,2,1,1
de,3,2,1,1
Montsou,3,2,1,1
Dès,3,2,1,2
le,3,2,1,2
samedi,3,2,1,2
soir,3,2,1,2
les,3,2,1,2
bonnes,3,2,1,2
ménagères,3,2,1,2
du,3,2,1,2
coron,3,2,1,2
avaient,3,2,1,2
lavé,3,2,1,2
leur,3,2,1,2
salle,3,2,1,2
à,3,2,1,2
grande,3,2,1,2
eau,3,2,1,2
un,3,2,1,2
déluge,3,2,1,2
des,3,2,1,2
seaux,3,2,1,2
jetés,3,2,1,2
à,3,2,1,2
la,3,2,1,2
volée,3,2,1,2
sur,3,2,1,2
les,3,2,1,2
dalles,3,2,1,2
et,3,2,1,2
contre,3,2,1,2
les,3,2,1,2
murs,3,2,1,2
et,3,2,1,2
le,3,2,1,2
sol,3,2,1,2
n'était,3,2,1,2
pas,3,2,1,2
encore,3,2,1,2
sec,3,2,1,2
malgré,3,2,1,2
le,3,2,1,2
sable,3,2,1,2
blanc,3,2,1,2
dont,3,2,1,2
on,3,2,1,2
le,3,2,1,2
semait,3,2,1,2
tout,3,2,1,2
un,3,2,1,2
luxe,3,2,1,2
coûteux,3,2,1,2
pour,3,2,1,2
ces,3,2,1,2
bourses,3,2,1,2
de,3,2,1,2
pauvre,3,2,1,2
Cependant,3,2,1,3
la,3,2,1,3
journée,3,2,1,3
s'annonçait,3,2,1,3
très,3,2,1,3
chaude,3,2,1,3
un,3,2,1,3
de,3,2,1,3
ces,3,2,1,3
lourds,3,2,1,3
ciels,3,2,1,3
écrasants,3,2,1,3
d'orage,3,2,1,3
qui,3,2,1,3
étouffent,3,2,1,3
en,3,2,1,3
été,3,2,1,3
les,3,2,1,3
campagnes,3,2,1,3
du,3,2,1,3
Nord,3,2,1,3
plates,3,2,1,3
et,3,2,1,3
nues,3,2,1,3
à,3,2,1,3
l'infini,3,2,1,3
Le,3,2,2,1
dimanche,3,2,2,1
bouleversait,3,2,2,1
les,3,2,2,1
heures,3,2,2,1
du,3,2,2,1
lever,3,2,2,1
chez,3,2,2,1
les,3,2,2,1
Maheu,3,2,2,1
Tandis,3,2,2,2
que,3,2,2,2
le,3,2,2,2
père,3,2,2,2
à,3,2,2,2
partir,3,2,2,2
de,3,2,2,2
cinq,3,2,2,2
heures,3,2,2,2
s'enrageait,3,2,2,2
au,3,2,2,2
lit,3,2,2,2
s'habillait,3,2,2,2
quand,3,2,2,2
même,3,2,2,2
les,3,2,2,2
enfants,3,2,2,2
faisaient,3,2,2,2
jusqu'à,3,2,2,2
neuf,3,2,2,2
heures,3,2,2,2
la,3,2,2,2
grasse,3,2,2,2
matinée,3,2,2,2
Ce,3,2,2,3
jour-là,3,2,2,3
Maheu,3,2,2,3
alla,3,2,2,3
fumer,3,2,2,3
une,3,2,2,3
pipe,3,2,2,3
dans,3,2,2,3
son,3,2,2,3
jardin,3,2,2,3
finit,3,2,2,3
par,3,2,2,3
revenir,3,2,2,3
manger,3,2,2,3
une,3,2,2,3
tartine,3,2,2,3
tout,3,2,2,3
seul,3,2,2,3
en,3,2,2,3
attendant,3,2,2,3
Il,3,2,2,4
passa,3,2,2,4
ainsi,3,2,2,4
la,3,2,2,4
matinée,3,2,2,4
sans,3,2,2,4
trop,3,2,2,4
savoir,3,2,2,4
à,3,2,2,4
quoi,3,2,2,4
il,3,2,2,4
raccommoda,3,2,2,4
le,3,2,2,4
baquet,3,2,2,4
qui,3,2,2,4
fuyait,3,2,2,4
colla,3,2,2,4
sous,3,2,2,4
le,3,2,2,4
coucou,3,2,2,4
un,3,2,2,4
portrait,3,2,2,4
du,3,2,2,4
prince,3,2,2,4
impérial,3,2,2,4
qu'on,3,2,2,4
avait,3,2,2,4
donné,3,2,2,4
aux,3,2,2,4
petits,3,2,2,4
Cependant,3,2,2,5
les,3,2,2,5
autres,3,2,2,5
descendaient,3,2,2,5
un,3,2,2,5
à,3,2,2,5
un,3,2,2,5
le,3,2,2,5
père,3,2,2,5
Bonnemort,3,2,2,5
avait,3,2,2,5
sorti,3,2,2,5
une,3,2,2,5
chaise,3,2,2,5
pour,3,2,2,5
s'asseoir,3,2,2,5
au,3,2,2,5
soleil,3,2,2,5
la,3,2,2,5
mère,3,2,2,5
et,3,2,2,5
Alzire,3,2,2,5
s'étaient,3,2,2,5
mises,3,2,2,5
tout,3,2,2,5
de,3,2,2,5
suite,3,2,2,5
à,3,2,2,5
la,3,2,2,5
cuisine,3,2,2,5
Catherine,3,2,2,6
parut,3,2,2,6
poussant,3,2,2,6
devant,3,2,2,6
elle,3,2,2,6
Lénore,3,2,2,6
et,3,2,2,6
Henri,3,2,2,6
qu'elle,3,2,2,6
venait,3,2,2,6
d'habiller,3,2,2,6
et,3,2,2,6
onze,3,2,2,6
heures,3,2,2,6
sonnaient,3,2,2,6
l'odeur,3,2,2,6
du,3,2,2,6
lapin,3,2,2,6
qui,3,2,2,6
bouillait,3,2,2,6
avec,3,2,2,6
des,3,2,2,6
pommes,3,2,2,6
de,3,2,2,6
terre,3,2,2,6
emplissait,3,2,2,6
déjà,3,2,2,6
la,3,2,2,6
maison,3,2,2,6
lorsque,3,2,2,6
Zacharie,3,2,2,6
et,3,2,2,6
Jeanlin,3,2,2,6
descendirent,3,2,2,6
les,3,2,2,6
derniers,3,2,2,6
les,3,2,2,6
yeux,3,2,2,6
bouffis,3,2,2,6
bâillant,3,2,2,6
encore,3,2,2,6
Du,3,2,3,1
reste,3,2,3,1
le,3,2,3,1
coron,3,2,3,1
était,3,2,3,1
en,3,2,3,1
l'air,3,2,3,1
allumé,3,2,3,1
par,3,2,3,1
la,3,2,3,1
fête,3,2,3,1
dans,3,2,3,1
le,3,2,3,1
coup,3,2,3,1
de,3,2,3,1
feu,3,2,3,1
du,3,2,3,1
dîner,3,2,3,1
qu'on,3,2,3,1
hâtait,3,2,3,1
pour,3,2,3,1
filer,3,2,3,1
en,3,2,3,1
bandes,3,2,3,1
à,3,2,3,1
Montsou,3,2,3,1
Des,3,2,3,2
troupes,3,2,3,2
d'enfants,3,2,3,2
galopaient,3,2,3,2
des,3,2,3,2
hommes,3,2,3,2
en,3,2,3,2
bras,3,2,3,2
de,3,2,3,2
chemise,3,2,3,2
traînaient,3,2,3,2
des,3,2,3,2
savates,3,2,3,2
avec,3,2,3,2
le,3,2,3,2
déhanchement,3,2,3,2
paresseux,3,2,3,2
des,3,2,3,2
jours,3,2,3,2
de,3,2,3,2
repos,3,2,3,2
Les,3,2,3,3
fenêtres,3,2,3,3
et,3,2,3,3
les,3,2,3,3
portes,3,2,3,3
grandes,3,2,3,3
ouvertes,3,2,3,3
au,3,2,3,3
beau,3,2,3,3
temps,3,2,3,3
laissaient,3,2,3,3
voir,3,2,3,3
la,3,2,3,3
file,3,2,3,3
des,3,2,3,3
salles,3,2,3,3
toutes,3,2,3,3
débordantes,3,2,3,3
en,3,2,3,3
gestes,3,2,3,3
et,3,2,3,3
en,3,2,3,3
cris,3,2,3,3
du,3,2,3,3
grouillement,3,2,3,3
des,3,2,3,3
familles,3,2,3,3
Et,3,2,3,4
d'un,3,2,3,4
bout,3,2,3,4
à,3,2,3,4
l'autre,3,2,3,4
des,3,2,3,4
façades,3,2,3,4
ça,3,2,3,4
sentait,3,2,3,4
le,3,2,3,4
lapin,3,2,3,4
un,3,2,3,4
parfum,3,2,3,4
de,3,2,3,4
cuisine,3,2,3,4
riche,3,2,3,4
qui,3,2,3,4
combattait,3,2,3,4
ce,3,2,3,4
jour-là,3,2,3,4
l'odeur,3,2,3,4
invétérée,3,2,3,4
de,3,2,3,4
l'oignon,3,2,3,4
frit,3,2,3,4
Les,3,2,4,1
Maheu,3,2,4,1
dînèrent,3,2,4,1
à,3,2,4,1
midi,3,2,4,1
sonnant,3,2,4,1
Ils,3,2,4,2
ne,3,2,4,2
menaient,3,2,4,2
pas,3,2,4,2
grand,3,2,4,2
vacarme,3,2,4,2
au,3,2,4,2
milieu,3,2,4,2
des,3,2,4,2
bavardages,3,2,4,2
de,3,2,4,2
porte,3,2,4,2
à,3,2,4,2
porte,3,2,4,2
des,3,2,4,2
voisinages,3,2,4,2
mêlant,3,2,4,2
les,3,2,4,2
femmes,3,2,4,2
dans,3,2,4,2
un,3,2,4,2
continuel,3,2,4,2
remous,3,2,4,2
d'appels,3,2,4,2
de,3,2,4,2
réponses,3,2,4,2
d'objets,3,2,4,2
prêtés,3,2,4,2
de,3,2,4,2
mioches,3,2,4,2
chassés,3,2,4,2
ou,3,2,4,2
ramenés,3,2,4,2
d'une,3,2,4,2
claque,3,2,4,2
D'ailleurs,3,2,4,3
ils,3,2,4,3
étaient,3,2,4,3
en,3,2,4,3
froid,3,2,4,3
depuis,3,2,4,3
trois,3,2,4,3
semaines,3,2,4,3
avec,3,2,4,3
leurs,3,2,4,3
voisins,3,2,4,3
les,3,2,4,3
Levaque,3,2,4,3
au,3,2,4,3
sujet,3,2,4,3
du,3,2,4,3
mariage,3,2,4,3
de,3,2,4,3
Zacharie,3,2,4,3
et,3,2,4,3
de,3,2,4,3
Philomène,3,2,4,3
Les,3,2,4,4
hommes,3,2,4,4
se,3,2,4,4
voyaient,3,2,4,4
mais,3,2,4,4
les,3,2,4,4
femmes,3,2,4,4
affectaient,3,2,4,4
de,3,2,4,4
ne,3,2,4,4
plus,3,2,4,4
se,3,2,4,4
connaître,3,2,4,4
Cette,3,2,4,5
brouille,3,2,4,5
avait,3,2,4,5
resserré,3,2,4,5
les,3,2,4,5
rapports,3,2,4,5
avec,3,2,4,5
la,3,2,4,5
Pierronne,3,2,4,5
Seulement,3,2,4,6
la,3,2,4,6
Pierronne,3,2,4,6
laissant,3,2,4,6
à,3,2,4,6
sa,3,2,4,6
mère,3,2,4,6
Pierron,3,2,4,6
et,3,2,4,6
Lydie,3,2,4,6
était,3,2,4,6
partie,3,2,4,6
de,3,2,4,6
grand,3,2,4,6
matin,3,2,4,6
pour,3,2,4,6
passer,3,2,4,6
la,3,2,4,6
journée,3,2,4,6
chez,3,2,4,6
une,3,2,4,6
cousine,3,2,4,6
à,3,2,4,6
Marchiennes,3,2,4,6
et,3,2,4,6
l'on,3,2,4,6
plaisantait,3,2,4,6
car,3,2,4,6
on,3,2,4,6
la,3,2,4,6
connaissait,3,2,4,6
la,3,2,4,6
cousine,3,2,4,6
elle,3,2,4,6
avait,3,2,4,6
des,3,2,4,6
moustaches,3,2,4,6
elle,3,2,4,6
était,3,2,4,6
maître,3,2,4,6
porion,3,2,4,6
au,3,2,4,6
Voreux,3,2,4,6
La,3,2,4,7
Maheude,3,2,4,7
déclara,3,2,4,7
que,3,2,4,7
ce,3,2,4,7
n'était,3,2,4,7
guère,3,2,4,7
propre,3,2,4,7
de,3,2,4,7
lâcher,3,2,4,7
sa,3,2,4,7
famille,3,2,4,7
un,3,2,4,7
dimanche,3,2,4,7
de,3,2,4,7
ducasse,3,2,4,7
Outre,3,2,5,1
le,3,2,5,1
lapin,3,2,5,1
aux,3,2,5,1
pommes,3,2,5,1
de,3,2,5,1
terre,3,2,5,1
qu'ils,3,2,5,1
engraissaient,3,2,5,1
dans,3,2,5,1
le,3,2,5,1
carin,3,2,5,1
depuis,3,2,5,1
un,3,2,5,1
mois,3,2,5,1
les,3,2,5,1
Maheu,3,2,5,1
avaient,3,2,5,1
une,3,2,5,1
soupe,3,2,5,1
grasse,3,2,5,1
et,3,2,5,1
le,3,2,5,1
boeuf,3,2,5,1
La,3,2,5,2
paie,3,2,5,2
de,3,2,5,2
quinzaine,3,2,5,2
était,3,2,5,2
justement,3,2,5,2
tombée,3,2,5,2
la,3,2,5,2
veille,3,2,5,2
Ils,3,2,5,3
ne,3,2,5,3
se,3,2,5,3
souvenaient,3,2,5,3
pas,3,2,5,3
d'un,3,2,5,3
pareil,3,2,5,3
régal,3,2,5,3
Même,3,2,5,4
à,3,2,5,4
la,3,2,5,4
dernière,3,2,5,4
Sainte-Barbe,3,2,5,4
cette,3,2,5,4
fête,3,2,5,4
des,3,2,5,4
mineurs,3,2,5,4
où,3,2,5,4
ils,3,2,5,4
ne,3,2,5,4
font,3,2,5,4
rien,3,2,5,4
de,3,2,5,4
trois,3,2,5,4
jours,3,2,5,4
le,3,2,5,4
lapin,3,2,5,4
n'avait,3,2,5,4
pas,3,2,5,4
été,3,2,5,4
si,3,2,5,4
gras,3,2,5,4
ni,3,2,5,4
si,3,2,5,4
tendre,3,2,5,4
Aussi,3,2,5,5
les,3,2,5,5
dix,3,2,5,5
paires,3,2,5,5
de,3,2,5,5
mâchoires,3,2,5,5
depuis,3,2,5,5
la,3,2,5,5
petite,3,2,5,5
Estelle,3,2,5,5
dont,3,2,5,5
les,3,2,5,5
dents,3,2,5,5
commençaient,3,2,5,5
à,3,2,5,5
pousser,3,2,5,5
jusqu'au,3,2,5,5
vieux,3,2,5,5
Bonnemort,3,2,5,5
en,3,2,5,5
train,3,2,5,5
de,3,2,5,5
perdre,3,2,5,5
les,3,2,5,5
siennes,3,2,5,5
travaillaient,3,2,5,5
d'un,3,2,5,5
tel,3,2,5,5
coeur,3,2,5,5
que,3,2,5,5
les,3,2,5,5
os,3,2,5,5
eux-mêmes,3,2,5,5
disparaissaient,3,2,5,5
C'était,3,2,5,6
bon,3,2,5,6
la,3,2,5,6
viande,3,2,5,6
mais,3,2,5,6
ils,3,2,5,6
la,3,2,5,6
digéraient,3,2,5,6
mal,3,2,5,6
ils,3,2,5,6
en,3,2,5,6
voyaient,3,2,5,6
trop,3,2,5,6
rarement,3,2,5,6
Tout,3,2,5,7
y,3,2,5,7
passa,3,2,5,7
il,3,2,5,7
ne,3,2,5,7
resta,3,2,5,7
qu'un,3,2,5,7
morceau,3,2,5,7
de,3,2,5,7
bouilli,3,2,5,7
pour,3,2,5,7
le,3,2,5,7
soir,3,2,5,7
On,3,2,5,8
ajouterait,3,2,5,8
des,3,2,5,8
tartines,3,2,5,8
si,3,2,5,8
l'on,3,2,5,8
avait,3,2,5,8
faim,3,2,5,8
Ce,3,2,6,1
fut,3,2,6,1
Jeanlin,3,2,6,1
qui,3,2,6,1
disparut,3,2,6,1
le,3,2,6,1
premier,3,2,6,1
Bébert,3,2,6,2
l'attendait,3,2,6,2
derrière,3,2,6,2
l'école,3,2,6,2
Et,3,2,6,3
ils,3,2,6,3
rôdèrent,3,2,6,3
longtemps,3,2,6,3
avant,3,2,6,3
de,3,2,6,3
débaucher,3,2,6,3
Lydie,3,2,6,3
que,3,2,6,3
la,3,2,6,3
Brûlé,3,2,6,3
voulait,3,2,6,3
retenir,3,2,6,3
près,3,2,6,3
d'elle,3,2,6,3
décidée,3,2,6,3
à,3,2,6,3
ne,3,2,6,3
pas,3,2,6,3
sortir,3,2,6,3
Quand,3,2,6,4
elle,3,2,6,4
s'aperçut,3,2,6,4
de,3,2,6,4
la,3,2,6,4
fuite,3,2,6,4
de,3,2,6,4
l'enfant,3,2,6,4
elle,3,2,6,4
hurla,3,2,6,4
agita,3,2,6,4
ses,3,2,6,4
bras,3,2,6,4
maigres,3,2,6,4
pendant,3,2,6,4
que,3,2,6,4
Pierron,3,2,6,4
ennuyé,3,2,6,4
de,3,2,6,4
ce,3,2,6,4
tapage,3,2,6,4
s'en,3,2,6,4
allait,3,2,6,4
flâner,3,2,6,4
tranquillement,3,2,6,4
d'un,3,2,6,4
air,3,2,6,4
de,3,2,6,4
mari,3,2,6,4
qui,3,2,6,4
s'amuse,3,2,6,4
sans,3,2,6,4
remords,3,2,6,4
en,3,2,6,4
sachant,3,2,6,4
que,3,2,6,4
sa,3,2,6,4
femme,3,2,6,4
elle,3,2,6,4
aussi,3,2,6,4
a,3,2,6,4
du,3,2,6,4
plaisir,3,2,6,4
Le,3,2,7,1
vieux,3,2,7,1
Bonnemort,3,2,7,1
partit,3,2,7,1
ensuite,3,2,7,1
et,3,2,7,1
Maheu,3,2,7,1
se,3,2,7,1
décida,3,2,7,1
à,3,2,7,1
prendre,3,2,7,1
l'air,3,2,7,1
après,3,2,7,1
avoir,3,2,7,1
demandé,3,2,7,1
à,3,2,7,1
la,3,2,7,1
Maheude,3,2,7,1
si,3,2,7,1
elle,3,2,7,1
le,3,2,7,1
rejoindrait,3,2,7,1
là-bas,3,2,7,1
Non,3,2,7,2
elle,3,2,7,2
ne,3,2,7,2
pouvait,3,2,7,2
guère,3,2,7,2
c'était,3,2,7,2
une,3,2,7,2
vraie,3,2,7,2
corvée,3,2,7,2
avec,3,2,7,2
les,3,2,7,2
petits,3,2,7,2
peut-être,3,2,7,2
que,3,2,7,2
oui,3,2,7,2
tout,3,2,7,2
de,3,2,7,2
même,3,2,7,2
elle,3,2,7,2
réfléchirait,3,2,7,2
on,3,2,7,2
se,3,2,7,2
retrouverait,3,2,7,2
toujours,3,2,7,2
Lorsqu'il,3,2,7,3
fut,3,2,7,3
dehors,3,2,7,3
il,3,2,7,3
hésita,3,2,7,3
puis,3,2,7,3
il,3,2,7,3
entra,3,2,7,3
chez,3,2,7,3
les,3,2,7,3
voisins,3,2,7,3
pour,3,2,7,3
voir,3,2,7,3
si,3,2,7,3
Levaque,3,2,7,3
était,3,2,7,3
prêt,3,2,7,3
Mais,3,2,7,4
il,3,2,7,4
trouva,3,2,7,4
Zacharie,3,2,7,4
qui,3,2,7,4
attendait,3,2,7,4
Philomène,3,2,7,4
et,3,2,7,4
la,3,2,7,4
Levaque,3,2,7,4
venait,3,2,7,4
d'entamer,3,2,7,4
l'éternel,3,2,7,4
sujet,3,2,7,4
du,3,2,7,4
mariage,3,2,7,4
criait,3,2,7,4
qu'on,3,2,7,4
se,3,2,7,4
fichait,3,2,7,4
d'elle,3,2,7,4
quelle,3,2,7,4
aurait,3,2,7,4
une,3,2,7,4
dernière,3,2,7,4
explication,3,2,7,4
avec,3,2,7,4
la,3,2,7,4
Maheude,3,2,7,4
Etait-ce,3,2,7,5
une,3,2,7,5
existence,3,2,7,5
de,3,2,7,5
garder,3,2,7,5
les,3,2,7,5
enfants,3,2,7,5
sans,3,2,7,5
père,3,2,7,5
de,3,2,7,5
sa,3,2,7,5
fille,3,2,7,5
lorsque,3,2,7,5
celle-ci,3,2,7,5
roulait,3,2,7,5
avec,3,2,7,5
son,3,2,7,5
amoureux,3,2,7,5
Philomène,3,2,7,6
ayant,3,2,7,6
tranquillement,3,2,7,6
fini,3,2,7,6
de,3,2,7,6
mettre,3,2,7,6
son,3,2,7,6
bonnet,3,2,7,6
Zacharie,3,2,7,6
l'emmena,3,2,7,6
en,3,2,7,6
répétant,3,2,7,6
que,3,2,7,6
lui,3,2,7,6
voulait,3,2,7,6
bien,3,2,7,6
si,3,2,7,6
sa,3,2,7,6
mère,3,2,7,6
voulait,3,2,7,6
Du,3,2,7,7
reste,3,2,7,7
Levaque,3,2,7,7
avait,3,2,7,7
déjà,3,2,7,7
filé,3,2,7,7
Maheu,3,2,7,7
renvoya,3,2,7,7
aussi,3,2,7,7
la,3,2,7,7
voisine,3,2,7,7
à,3,2,7,7
sa,3,2,7,7
femme,3,2,7,7
et,3,2,7,7
se,3,2,7,7
hâta,3,2,7,7
de,3,2,7,7
sortir,3,2,7,7
Bouteloup,3,2,7,8
qui,3,2,7,8
achevait,3,2,7,8
un,3,2,7,8
morceau,3,2,7,8
de,3,2,7,8
fromage,3,2,7,8
les,3,2,7,8
deux,3,2,7,8
coudes,3,2,7,8
sur,3,2,7,8
la,3,2,7,8
table,3,2,7,8
refusa,3,2,7,8
obstinément,3,2,7,8
l'offre,3,2,7,8
amicale,3,2,7,8
d'une,3,2,7,8
chope,3,2,7,8
Il,3,2,7,9
restait,3,2,7,9
à,3,2,7,9
la,3,2,7,9
maison,3,2,7,9
en,3,2,7,9
bon,3,2,7,9
mari,3,2,7,9
Peu,3,2,8,1
à,3,2,8,1
peu,3,2,8,1
cependant,3,2,8,1
le,3,2,8,1
coron,3,2,8,1
se,3,2,8,1
vidait,3,2,8,1
tous,3,2,8,1
les,3,2,8,1
hommes,3,2,8,1
s'en,3,2,8,1
allaient,3,2,8,1
les,3,2,8,1
uns,3,2,8,1
derrière,3,2,8,1
les,3,2,8,1
autres,3,2,8,1
tandis,3,2,8,1
que,3,2,8,1
les,3,2,8,1
