Mots,Partie,Chapitre,Paragraphe,Phrase
avait,6,2,19,2
dit,6,2,19,2
bien,6,2,19,2
d'autres,6,2,19,2
sur,6,2,19,2
leur,6,2,19,2
compte,6,2,19,2
et,6,2,19,2
qu'ils,6,2,19,2
avaient,6,2,19,2
vendu,6,2,19,2
Catherine,6,2,19,2
et,6,2,19,2
qu'ils,6,2,19,2
s'étaient,6,2,19,2
pourris,6,2,19,2
ensemble,6,2,19,2
jusqu'aux,6,2,19,2
petits,6,2,19,2
avec,6,2,19,2
une,6,2,19,2
saleté,6,2,19,2
prise,6,2,19,2
par,6,2,19,2
Etienne,6,2,19,2
au,6,2,19,2
Volcan,6,2,19,2
Elle,6,2,20,1
a,6,2,20,1
dit,6,2,20,1
ça,6,2,20,1
elle,6,2,20,1
a,6,2,20,1
dit,6,2,20,1
ça,6,2,20,1
hurla,6,2,20,1
Maheu,6,2,20,1
C'est,6,2,20,2
bon,6,2,20,2
j'y,6,2,20,3
vais,6,2,20,3
moi,6,2,20,3
et,6,2,20,3
si,6,2,20,3
elle,6,2,20,3
dit,6,2,20,3
qu'elle,6,2,20,3
l'a,6,2,20,3
dit,6,2,20,3
je,6,2,20,3
lui,6,2,20,3
colle,6,2,20,3
ma,6,2,20,3
main,6,2,20,3
sur,6,2,20,3
la,6,2,20,3
gueule,6,2,20,3
Il,6,2,21,1
s'était,6,2,21,1
élancé,6,2,21,1
dehors,6,2,21,1
les,6,2,21,1
Levaque,6,2,21,1
le,6,2,21,1
suivirent,6,2,21,1
pour,6,2,21,1
témoigner,6,2,21,1
tandis,6,2,21,1
que,6,2,21,1
Bouteloup,6,2,21,1
ayant,6,2,21,1
horreur,6,2,21,1
des,6,2,21,1
disputes,6,2,21,1
rentrait,6,2,21,1
furtivement,6,2,21,1
Allumée,6,2,21,2
par,6,2,21,2
l'explication,6,2,21,2
la,6,2,21,2
Maheude,6,2,21,2
sortait,6,2,21,2
aussi,6,2,21,2
lorsqu'une,6,2,21,2
plainte,6,2,21,2
d'Alzire,6,2,21,2
la,6,2,21,2
retint,6,2,21,2
Elle,6,2,21,3
croisa,6,2,21,3
les,6,2,21,3
bouts,6,2,21,3
de,6,2,21,3
la,6,2,21,3
couverture,6,2,21,3
sur,6,2,21,3
le,6,2,21,3
corps,6,2,21,3
frissonnant,6,2,21,3
de,6,2,21,3
la,6,2,21,3
petite,6,2,21,3
elle,6,2,21,3
retourna,6,2,21,3
se,6,2,21,3
planter,6,2,21,3
devant,6,2,21,3
la,6,2,21,3
fenêtre,6,2,21,3
les,6,2,21,3
yeux,6,2,21,3
perdus,6,2,21,3
Et,6,2,21,4
ce,6,2,21,4
médecin,6,2,21,4
qui,6,2,21,4
n'arrivait,6,2,21,4
pas,6,2,21,4
A,6,2,22,1
la,6,2,22,1
porte,6,2,22,1
des,6,2,22,1
Pierron,6,2,22,1
Maheu,6,2,22,1
et,6,2,22,1
les,6,2,22,1
Levaque,6,2,22,1
rencontrèrent,6,2,22,1
Lydie,6,2,22,1
qui,6,2,22,1
piétinait,6,2,22,1
dans,6,2,22,1
la,6,2,22,1
neige,6,2,22,1
La,6,2,22,2
maison,6,2,22,2
était,6,2,22,2
close,6,2,22,2
un,6,2,22,2
filet,6,2,22,2
de,6,2,22,2
lumière,6,2,22,2
passait,6,2,22,2
par,6,2,22,2
la,6,2,22,2
fente,6,2,22,2
d'un,6,2,22,2
volet,6,2,22,2
et,6,2,22,2
l'enfant,6,2,22,2
répondit,6,2,22,2
d'abord,6,2,22,2
avec,6,2,22,2
gêne,6,2,22,2
aux,6,2,22,2
questions,6,2,22,2
non,6,2,22,2
son,6,2,22,2
papa,6,2,22,2
n'y,6,2,22,2
était,6,2,22,2
pas,6,2,22,2
il,6,2,22,2
était,6,2,22,2
allé,6,2,22,2
au,6,2,22,2
lavoir,6,2,22,2
rejoindre,6,2,22,2
la,6,2,22,2
mère,6,2,22,2
Brûlé,6,2,22,2
pour,6,2,22,2
rapporter,6,2,22,2
le,6,2,22,2
paquet,6,2,22,2
de,6,2,22,2
linge,6,2,22,2
Elle,6,2,22,3
se,6,2,22,3
troubla,6,2,22,3
ensuite,6,2,22,3
refusa,6,2,22,3
de,6,2,22,3
dire,6,2,22,3
ce,6,2,22,3
que,6,2,22,3
sa,6,2,22,3
maman,6,2,22,3
faisait,6,2,22,3
Enfin,6,2,22,4
elle,6,2,22,4
lâcha,6,2,22,4
tout,6,2,22,4
dans,6,2,22,4
un,6,2,22,4
rire,6,2,22,4
sournois,6,2,22,4
de,6,2,22,4
rancune,6,2,22,4
sa,6,2,22,4
maman,6,2,22,4
l'avait,6,2,22,4
flanquée,6,2,22,4
à,6,2,22,4
la,6,2,22,4
porte,6,2,22,4
parce,6,2,22,4
que,6,2,22,4
M,6,2,22,4
Dansaert,6,2,22,4
était,6,2,22,4
là,6,2,22,4
et,6,2,22,4
qu'elle,6,2,22,4
les,6,2,22,4
empêchait,6,2,22,4
de,6,2,22,4
causer,6,2,22,4
Celui-ci,6,2,22,5
depuis,6,2,22,5
le,6,2,22,5
matin,6,2,22,5
se,6,2,22,5
promenait,6,2,22,5
dans,6,2,22,5
le,6,2,22,5
coron,6,2,22,5
avec,6,2,22,5
deux,6,2,22,5
gendarmes,6,2,22,5
tâchant,6,2,22,5
de,6,2,22,5
racoler,6,2,22,5
des,6,2,22,5
ouvriers,6,2,22,5
pesant,6,2,22,5
sur,6,2,22,5
les,6,2,22,5
faibles,6,2,22,5
annonçant,6,2,22,5
partout,6,2,22,5
que,6,2,22,5
si,6,2,22,5
l'on,6,2,22,5
ne,6,2,22,5
descendait,6,2,22,5
pas,6,2,22,5
le,6,2,22,5
lundi,6,2,22,5
au,6,2,22,5
Voreux,6,2,22,5
la,6,2,22,5
Compagnie,6,2,22,5
était,6,2,22,5
décidée,6,2,22,5
à,6,2,22,5
embaucher,6,2,22,5
des,6,2,22,5
Borains,6,2,22,5
Et,6,2,22,6
comme,6,2,22,6
la,6,2,22,6
nuit,6,2,22,6
tombait,6,2,22,6
il,6,2,22,6
avait,6,2,22,6
renvoyé,6,2,22,6
les,6,2,22,6
gendarmes,6,2,22,6
en,6,2,22,6
trouvant,6,2,22,6
la,6,2,22,6
Pierronne,6,2,22,6
seule,6,2,22,6
puis,6,2,22,6
il,6,2,22,6
était,6,2,22,6
resté,6,2,22,6
chez,6,2,22,6
elle,6,2,22,6
à,6,2,22,6
boire,6,2,22,6
un,6,2,22,6
verre,6,2,22,6
de,6,2,22,6
genièvre,6,2,22,6
devant,6,2,22,6
le,6,2,22,6
bon,6,2,22,6
feu,6,2,22,6
Chut,6,2,23,1
taisez-vous,6,2,23,2
faut,6,2,23,2
les,6,2,23,2
voir,6,2,23,2
murmura,6,2,23,3
Levaque,6,2,23,3
avec,6,2,23,3
un,6,2,23,3
rire,6,2,23,3
de,6,2,23,3
paillardise,6,2,23,3
On,6,2,23,4
s'expliquera,6,2,23,4
tout,6,2,23,4
à,6,2,23,4
l'heure,6,2,23,4
Va-t'en,6,2,23,4
toi,6,2,23,4
petite,6,2,23,4
garce,6,2,23,4
Lydie,6,2,24,1
recula,6,2,24,1
de,6,2,24,1
quelques,6,2,24,1
pas,6,2,24,1
pendant,6,2,24,1
qu'il,6,2,24,1
mettait,6,2,24,1
un,6,2,24,1
oeil,6,2,24,1
à,6,2,24,1
la,6,2,24,1
fente,6,2,24,1
du,6,2,24,1
volet,6,2,24,1
Il,6,2,24,2
étouffa,6,2,24,2
de,6,2,24,2
petits,6,2,24,2
cris,6,2,24,2
son,6,2,24,2
échine,6,2,24,2
se,6,2,24,2
renflait,6,2,24,2
dans,6,2,24,2
un,6,2,24,2
frémissement,6,2,24,2
A,6,2,24,3
son,6,2,24,3
tour,6,2,24,3
la,6,2,24,3
Levaque,6,2,24,3
regarda,6,2,24,3
mais,6,2,24,3
elle,6,2,24,3
dit,6,2,24,3
comme,6,2,24,3
prise,6,2,24,3
de,6,2,24,3
coliques,6,2,24,3
que,6,2,24,3
ça,6,2,24,3
la,6,2,24,3
dégoûtait,6,2,24,3
Maheu,6,2,24,4
qui,6,2,24,4
l'avait,6,2,24,4
poussée,6,2,24,4
voulant,6,2,24,4
voir,6,2,24,4
aussi,6,2,24,4
déclara,6,2,24,4
qu'on,6,2,24,4
en,6,2,24,4
avait,6,2,24,4
pour,6,2,24,4
son,6,2,24,4
argent,6,2,24,4
Et,6,2,24,5
ils,6,2,24,5
recommencèrent,6,2,24,5
à,6,2,24,5
la,6,2,24,5
file,6,2,24,5
chacun,6,2,24,5
son,6,2,24,5
coup,6,2,24,5
d'oeil,6,2,24,5
ainsi,6,2,24,5
qu'à,6,2,24,5
la,6,2,24,5
comédie,6,2,24,5
La,6,2,24,6
salle,6,2,24,6
reluisante,6,2,24,6
de,6,2,24,6
propreté,6,2,24,6
s'égayait,6,2,24,6
du,6,2,24,6
grand,6,2,24,6
feu,6,2,24,6
il,6,2,24,6
y,6,2,24,6
avait,6,2,24,6
des,6,2,24,6
gâteaux,6,2,24,6
sur,6,2,24,6
la,6,2,24,6
table,6,2,24,6
avec,6,2,24,6
une,6,2,24,6
bouteille,6,2,24,6
et,6,2,24,6
des,6,2,24,6
verres,6,2,24,6
enfin,6,2,24,6
une,6,2,24,6
vraie,6,2,24,6
noce,6,2,24,6
Si,6,2,24,7
bien,6,2,24,7
que,6,2,24,7
ce,6,2,24,7
qu'ils,6,2,24,7
voyaient,6,2,24,7
là-dedans,6,2,24,7
finissait,6,2,24,7
par,6,2,24,7
exaspérer,6,2,24,7
les,6,2,24,7
deux,6,2,24,7
hommes,6,2,24,7
qui,6,2,24,7
en,6,2,24,7
d'autres,6,2,24,7
circonstances,6,2,24,7
en,6,2,24,7
auraient,6,2,24,7
rigolé,6,2,24,7
six,6,2,24,7
mois,6,2,24,7
Qu'elle,6,2,24,8
se,6,2,24,8
fit,6,2,24,8
bourrer,6,2,24,8
jusqu'à,6,2,24,8
la,6,2,24,8
gorge,6,2,24,8
les,6,2,24,8
jupes,6,2,24,8
en,6,2,24,8
l'air,6,2,24,8
c'était,6,2,24,8
drôle,6,2,24,8
Mais,6,2,24,9
nom,6,2,24,9
de,6,2,24,9
Dieu,6,2,24,9
est-ce,6,2,24,10
que,6,2,24,10
ce,6,2,24,10
n'était,6,2,24,10
pas,6,2,24,10
cochon,6,2,24,10
de,6,2,24,10
se,6,2,24,10
payer,6,2,24,10
ça,6,2,24,10
devant,6,2,24,10
un,6,2,24,10
si,6,2,24,10
grand,6,2,24,10
feu,6,2,24,10
et,6,2,24,10
de,6,2,24,10
se,6,2,24,10
donner,6,2,24,10
des,6,2,24,10
forces,6,2,24,10
avec,6,2,24,10
des,6,2,24,10
biscuits,6,2,24,10
lorsque,6,2,24,10
les,6,2,24,10
camarades,6,2,24,10
n'avaient,6,2,24,10
ni,6,2,24,10
une,6,2,24,10
fichette,6,2,24,10
de,6,2,24,10
pain,6,2,24,10
ni,6,2,24,10
une,6,2,24,10
escarbille,6,2,24,10
de,6,2,24,10
houille,6,2,24,10
V'là,6,2,25,1
papa,6,2,25,1
cria,6,2,25,2
Lydie,6,2,25,2
en,6,2,25,2
se,6,2,25,2
sauvant,6,2,25,2
Pierron,6,2,26,1
revenait,6,2,26,1
tranquillement,6,2,26,1
du,6,2,26,1
lavoir,6,2,26,1
le,6,2,26,1
paquet,6,2,26,1
de,6,2,26,1
linge,6,2,26,1
sur,6,2,26,1
une,6,2,26,1
épaule,6,2,26,1
Tout,6,2,26,2
de,6,2,26,2
suite,6,2,26,2
Maheu,6,2,26,2
l'interpella,6,2,26,2
Dis,6,2,27,1
donc,6,2,27,1
on,6,2,27,1
m'a,6,2,27,1
dit,6,2,27,1
que,6,2,27,1
ta,6,2,27,1
femme,6,2,27,1
avait,6,2,27,1
dit,6,2,27,1
que,6,2,27,1
j'avais,6,2,27,1
vendu,6,2,27,1
Catherine,6,2,27,1
et,6,2,27,1
que,6,2,27,1
nous,6,2,27,1
nous,6,2,27,1
étions,6,2,27,1
tous,6,2,27,1
pourris,6,2,27,1
à,6,2,27,1
la,6,2,27,1
maison,6,2,27,1
Et,6,2,27,2
chez,6,2,27,2
toi,6,2,27,2
qu'est-ce,6,2,27,2
qu'il,6,2,27,2
te,6,2,27,2
la,6,2,27,2
paie,6,2,27,2
ta,6,2,27,2
femme,6,2,27,2
le,6,2,27,2
monsieur,6,2,27,2
qui,6,2,27,2
est,6,2,27,2
en,6,2,27,2
train,6,2,27,2
de,6,2,27,2
lui,6,2,27,2
user,6,2,27,2
la,6,2,27,2
peau,6,2,27,2
Pierron,6,2,28,1
ne,6,2,28,1
comprenait,6,2,28,1
pas,6,2,28,1
lorsque,6,2,28,1
la,6,2,28,1
Pierronne,6,2,28,1
prise,6,2,28,1
de,6,2,28,1
peur,6,2,28,1
en,6,2,28,1
entendant,6,2,28,1
le,6,2,28,1
tumulte,6,2,28,1
des,6,2,28,1
voix,6,2,28,1
perdit,6,2,28,1
la,6,2,28,1
tête,6,2,28,1
au,6,2,28,1
point,6,2,28,1
d'entrebâiller,6,2,28,1
la,6,2,28,1
porte,6,2,28,1
pour,6,2,28,1
se,6,2,28,1
rendre,6,2,28,1
compte,6,2,28,1
On,6,2,28,2
l'aperçut,6,2,28,2
toute,6,2,28,2
rouge,6,2,28,2
le,6,2,28,2
corsage,6,2,28,2
ouvert,6,2,28,2
la,6,2,28,2
jupe,6,2,28,2
encore,6,2,28,2
remontée,6,2,28,2
accrochée,6,2,28,2
à,6,2,28,2
la,6,2,28,2
ceinture,6,2,28,2
tandis,6,2,28,2
que,6,2,28,2
dans,6,2,28,2
le,6,2,28,2
fond,6,2,28,2
Dansaert,6,2,28,2
se,6,2,28,2
reculottait,6,2,28,2
éperdument,6,2,28,2
Le,6,2,28,3
maître,6,2,28,3
porion,6,2,28,3
se,6,2,28,3
sauva,6,2,28,3
disparut,6,2,28,3
tremblant,6,2,28,3
qu'une,6,2,28,3
pareille,6,2,28,3
histoire,6,2,28,3
n'arrivât,6,2,28,3
aux,6,2,28,3
oreilles,6,2,28,3
du,6,2,28,3
directeur,6,2,28,3
Alors,6,2,28,4
ce,6,2,28,4
fut,6,2,28,4
un,6,2,28,4
scandale,6,2,28,4
affreux,6,2,28,4
des,6,2,28,4
rires,6,2,28,4
des,6,2,28,4
huées,6,2,28,4
des,6,2,28,4
injures,6,2,28,4
Toi,6,2,29,1
qui,6,2,29,1
dis,6,2,29,1
toujours,6,2,29,1
des,6,2,29,1
autres,6,2,29,1
qu'elles,6,2,29,1
sont,6,2,29,1
sales,6,2,29,1
criait,6,2,29,1
la,6,2,29,1
Levaque,6,2,29,1
à,6,2,29,1
la,6,2,29,1
Pierronne,6,2,29,1
ce,6,2,29,1
n'est,6,2,29,1
pas,6,2,29,1
étonnant,6,2,29,1
que,6,2,29,1
tu,6,2,29,1
sois,6,2,29,1
propre,6,2,29,1
si,6,2,29,1
tu,6,2,29,1
te,6,2,29,1
fais,6,2,29,1
récurer,6,2,29,1
par,6,2,29,1
les,6,2,29,1
chefs,6,2,29,1
Ah,6,2,30,1
ça,6,2,30,2
lui,6,2,30,2
va,6,2,30,2
de,6,2,30,2
parler,6,2,30,2
reprenait,6,2,30,3
Levaque,6,2,30,3
En,6,2,30,4
voilà,6,2,30,4
une,6,2,30,4
salope,6,2,30,4
qui,6,2,30,4
a,6,2,30,4
dit,6,2,30,4
que,6,2,30,4
ma,6,2,30,4
femme,6,2,30,4
couchait,6,2,30,4
avec,6,2,30,4
moi,6,2,30,4
et,6,2,30,4
le,6,2,30,4
logeur,6,2,30,4
l'un,6,2,30,4
dessous,6,2,30,4
et,6,2,30,4
l'autre,6,2,30,4
dessus,6,2,30,4
Oui,6,2,30,5
oui,6,2,30,5
on,6,2,30,5
m'a,6,2,30,5
dit,6,2,30,5
que,6,2,30,5
tu,6,2,30,5
l'as,6,2,30,5
dit,6,2,30,5
Mais,6,2,31,1
la,6,2,31,1
Pierronne,6,2,31,1
calmée,6,2,31,1
tenait,6,2,31,1
tête,6,2,31,1
aux,6,2,31,1
gros,6,2,31,1
mots,6,2,31,1
très,6,2,31,1
méprisante,6,2,31,1
dans,6,2,31,1
sa,6,2,31,1
certitude,6,2,31,1
d'être,6,2,31,1
la,6,2,31,1
plus,6,2,31,1
belle,6,2,31,1
et,6,2,31,1
la,6,2,31,1
plus,6,2,31,1
riche,6,2,31,1
J'ai,6,2,32,1
dit,6,2,32,1
ce,6,2,32,1
que,6,2,32,1
j'ai,6,2,32,1
dit,6,2,32,1
fichez-moi,6,2,32,1
la,6,2,32,1
paix,6,2,32,1
hein,6,2,32,1
Est-ce,6,2,32,2
que,6,2,32,2
ça,6,2,32,2
vous,6,2,32,2
regarde,6,2,32,2
mes,6,2,32,2
affaires,6,2,32,2
tas,6,2,32,2
de,6,2,32,2
jaloux,6,2,32,2
qui,6,2,32,2
nous,6,2,32,2
en,6,2,32,2
voulez,6,2,32,2
parce,6,2,32,2
que,6,2,32,2
nous,6,2,32,2
mettons,6,2,32,2
de,6,2,32,2
l'argent,6,2,32,2
à,6,2,32,2
la,6,2,32,2
caisse,6,2,32,2
d'épargne,6,2,32,2
Allez,6,2,32,3
allez,6,2,32,3
vous,6,2,32,3
aurez,6,2,32,3
beau,6,2,32,3
dire,6,2,32,3
mon,6,2,32,3
mari,6,2,32,3
sait,6,2,32,3
bien,6,2,32,3
pourquoi,6,2,32,3
monsieur,6,2,32,3
Dansaert,6,2,32,3
était,6,2,32,3
chez,6,2,32,3
nous,6,2,32,3
En,6,2,33,1
effet,6,2,33,1
Pierron,6,2,33,1
s'emportait,6,2,33,1
défendait,6,2,33,1
sa,6,2,33,1
femme,6,2,33,1
La,6,2,33,2
querelle,6,2,33,2
tourna,6,2,33,2
on,6,2,33,2
le,6,2,33,2
traita,6,2,33,2
de,6,2,33,2
vendu,6,2,33,2
de,6,2,33,2
mouchard,6,2,33,2
de,6,2,33,2
chien,6,2,33,2
de,6,2,33,2
la,6,2,33,2
Compagnie,6,2,33,2
on,6,2,33,2
l'accusa,6,2,33,2
de,6,2,33,2
s'enfermer,6,2,33,2
pour,6,2,33,2
se,6,2,33,2
gaver,6,2,33,2
des,6,2,33,2
bons,6,2,33,2
morceaux,6,2,33,2
dont,6,2,33,2
les,6,2,33,2
chefs,6,2,33,2
lui,6,2,33,2
payaient,6,2,33,2
ses,6,2,33,2
traîtrises,6,2,33,2
Lui,6,2,33,3
répliquait,6,2,33,3
prétendait,6,2,33,3
que,6,2,33,3
Maheu,6,2,33,3
lui,6,2,33,3
avait,6,2,33,3
glissé,6,2,33,3
des,6,2,33,3
menaces,6,2,33,3
sous,6,2,33,3
sa,6,2,33,3
porte,6,2,33,3
un,6,2,33,3
papier,6,2,33,3
où,6,2,33,3
se,6,2,33,3
trouvaient,6,2,33,3
deux,6,2,33,3
os,6,2,33,3
de,6,2,33,3
mort,6,2,33,3
en,6,2,33,3
croix,6,2,33,3
avec,6,2,33,3
un,6,2,33,3
poignard,6,2,33,3
au-dessus,6,2,33,3
Et,6,2,33,4
cela,6,2,33,4
se,6,2,33,4
termina,6,2,33,4
forcément,6,2,33,4
par,6,2,33,4
un,6,2,33,4
massacre,6,2,33,4
entre,6,2,33,4
les,6,2,33,4
hommes,6,2,33,4
comme,6,2,33,4
toutes,6,2,33,4
les,6,2,33,4
querelles,6,2,33,4
de,6,2,33,4
femmes,6,2,33,4
depuis,6,2,33,4
que,6,2,33,4
la,6,2,33,4
faim,6,2,33,4
enrageait,6,2,33,4
les,6,2,33,4
plus,6,2,33,4
doux,6,2,33,4
Maheu,6,2,33,5
et,6,2,33,5
Levaque,6,2,33,5
s'étaient,6,2,33,5
rués,6,2,33,5
sur,6,2,33,5
Pierron,6,2,33,5
à,6,2,33,5
coups,6,2,33,5
de,6,2,33,5
poing,6,2,33,5
il,6,2,33,5
fallut,6,2,33,5
les,6,2,33,5
séparer,6,2,33,5
Le,6,2,34,1
sang,6,2,34,1
coulait,6,2,34,1
à,6,2,34,1
flots,6,2,34,1
du,6,2,34,1
nez,6,2,34,1
de,6,2,34,1
son,6,2,34,1
gendre,6,2,34,1
lorsque,6,2,34,1
la,6,2,34,1
Brûlé,6,2,34,1
à,6,2,34,1
son,6,2,34,1
tour,6,2,34,1
arriva,6,2,34,1
du,6,2,34,1
lavoir,6,2,34,1
Mise,6,2,34,2
au,6,2,34,2
courant,6,2,34,2
elle,6,2,34,2
se,6,2,34,2
contenta,6,2,34,2
de,6,2,34,2
dire,6,2,34,2
Ce,6,2,35,1
cochon-là,6,2,35,1
me,6,2,35,1
déshonore,6,2,35,1
La,6,2,36,1
rue,6,2,36,1
redevint,6,2,36,1
déserte,6,2,36,1
pas,6,2,36,1
une,6,2,36,1
ombre,6,2,36,1
ne,6,2,36,1
tachait,6,2,36,1
la,6,2,36,1
blancheur,6,2,36,1
nue,6,2,36,1
de,6,2,36,1
la,6,2,36,1
neige,6,2,36,1
et,6,2,36,1
le,6,2,36,1
coron,6,2,36,1
retombé,6,2,36,1
à,6,2,36,1
son,6,2,36,1
immobilité,6,2,36,1
de,6,2,36,1
mort,6,2,36,1
crevait,6,2,36,1
de,6,2,36,1
faim,6,2,36,1
sous,6,2,36,1
le,6,2,36,1
froid,6,2,36,1
intense,6,2,36,1
Et,6,2,37,1
le,6,2,37,1
médecin,6,2,37,1
demanda,6,2,37,2
Maheu,6,2,37,2
en,6,2,37,2
refermant,6,2,37,2
la,6,2,37,2
porte,6,2,37,2
Pas,6,2,38,1
venu,6,2,38,1
répondit,6,2,38,1
la,6,2,38,1
Maheude,6,2,38,1
toujours,6,2,38,1
debout,6,2,38,1
devant,6,2,38,1
la,6,2,38,1
fenêtre,6,2,38,1
Les,6,2,39,1
petits,6,2,39,1
sont,6,2,39,1
rentrés,6,2,39,1
Non,6,2,40,1
pas,6,2,40,1
rentrés,6,2,40,1
Maheu,6,2,41,1
reprit,6,2,41,1
sa,6,2,41,1
marche,6,2,41,1
lourde,6,2,41,1
d'un,6,2,41,1
mur,6,2,41,1
à,6,2,41,1
l'autre,6,2,41,1
de,6,2,41,1
son,6,2,41,1
air,6,2,41,1
de,6,2,41,1
boeuf,6,2,41,1
assommé,6,2,41,1
Raidi,6,2,41,2
sur,6,2,41,2
sa,6,2,41,2
chaise,6,2,41,2
le,6,2,41,2
père,6,2,41,2
Bonnemort,6,2,41,2
n'avait,6,2,41,2
pas,6,2,41,2
même,6,2,41,2
levé,6,2,41,2
la,6,2,41,2
tête,6,2,41,2
Alzire,6,2,41,3
non,6,2,41,3
plus,6,2,41,3
ne,6,2,41,3
disait,6,2,41,3
rien,6,2,41,3
tâchait,6,2,41,3
de,6,2,41,3
ne,6,2,41,3
pas,6,2,41,3
trembler,6,2,41,3
pour,6,2,41,3
leur,6,2,41,3
éviter,6,2,41,3
de,6,2,41,3
la,6,2,41,3
peine,6,2,41,3
mais,6,2,41,3
malgré,6,2,41,3
son,6,2,41,3
courage,6,2,41,3
à,6,2,41,3
souffrir,6,2,41,3
elle,6,2,41,3
tremblait,6,2,41,3
si,6,2,41,3
fort,6,2,41,3
par,6,2,41,3
moments,6,2,41,3
qu'on,6,2,41,3
entendait,6,2,41,3
contre,6,2,41,3
la,6,2,41,3
couverture,6,2,41,3
le,6,2,41,3
frisson,6,2,41,3
de,6,2,41,3
son,6,2,41,3
maigre,6,2,41,3
corps,6,2,41,3
de,6,2,41,3
fillette,6,2,41,3
infirme,6,2,41,3
pendant,6,2,41,3
que,6,2,41,3
de,6,2,41,3
ses,6,2,41,3
grands,6,2,41,3
yeux,6,2,41,3
ouverts,6,2,41,3
elle,6,2,41,3
regardait,6,2,41,3
au,6,2,41,3
plafond,6,2,41,3
le,6,2,41,3
pâle,6,2,41,3
reflet,6,2,41,3
des,6,2,41,3
jardins,6,2,41,3
tout,6,2,41,3
blancs,6,2,41,3
qui,6,2,41,3
éclairait,6,2,41,3
la,6,2,41,3
pièce,6,2,41,3
d'une,6,2,41,3
lueur,6,2,41,3
de,6,2,41,3
lune,6,2,41,3
C'était,6,2,42,1
maintenant,6,2,42,1
l'agonie,6,2,42,1
dernière,6,2,42,1
la,6,2,42,1
maison,6,2,42,1
vidée,6,2,42,1
tombée,6,2,42,1
au,6,2,42,1
dénuement,6,2,42,1
final,6,2,42,1
Les,6,2,42,2
toiles,6,2,42,2
des,6,2,42,2
matelas,6,2,42,2
avaient,6,2,42,2
suivi,6,2,42,2
la,6,2,42,2
laine,6,2,42,2
chez,6,2,42,2
la,6,2,42,2
brocanteuse,6,2,42,2
puis,6,2,42,2
les,6,2,42,2
draps,6,2,42,2
étaient,6,2,42,2
partis,6,2,42,2
le,6,2,42,2
linge,6,2,42,2
tout,6,2,42,2
ce,6,2,42,2
qui,6,2,42,2
pouvait,6,2,42,2
se,6,2,42,2
vendre,6,2,42,2
Un,6,2,42,3
soir,6,2,42,3
on,6,2,42,3
avait,6,2,42,3
vendu,6,2,42,3
deux,6,2,42,3
sous,6,2,42,3
un,6,2,42,3
mouchoir,6,2,42,3
du,6,2,42,3
grand-père,6,2,42,3
Des,6,2,42,4
larmes,6,2,42,4
coulaient,6,2,42,4
à,6,2,42,4
chaque,6,2,42,4
objet,6,2,42,4
du,6,2,42,4
pauvre,6,2,42,4
ménage,6,2,42,4
dont,6,2,42,4
il,6,2,42,4
fallait,6,2,42,4
se,6,2,42,4
séparer,6,2,42,4
et,6,2,42,4
la,6,2,42,4
mère,6,2,42,4
se,6,2,42,4
lamentait,6,2,42,4
encore,6,2,42,4
d'avoir,6,2,42,4
emporté,6,2,42,4
un,6,2,42,4
jour,6,2,42,4
dans,6,2,42,4
sa,6,2,42,4
jupe,6,2,42,4
la,6,2,42,4
boite,6,2,42,4
de,6,2,42,4
carton,6,2,42,4
rose,6,2,42,4
l'ancien,6,2,42,4
cadeau,6,2,42,4
de,6,2,42,4
son,6,2,42,4
homme,6,2,42,4
comme,6,2,42,4
on,6,2,42,4
emporterait,6,2,42,4
un,6,2,42,4
enfant,6,2,42,4
pour,6,2,42,4
s'en,6,2,42,4
débarrasser,6,2,42,4
sous,6,2,42,4
une,6,2,42,4
porte,6,2,42,4
Ils,6,2,42,5
étaient,6,2,42,5
nus,6,2,42,5
ils,6,2,42,5
n'avaient,6,2,42,5
plus,6,2,42,5
à,6,2,42,5
vendre,6,2,42,5
que,6,2,42,5
leur,6,2,42,5
peau,6,2,42,5
si,6,2,42,5
entamée,6,2,42,5
si,6,2,42,5
compromise,6,2,42,5
que,6,2,42,5
personne,6,2,42,5
n'en,6,2,42,5
aurait,6,2,42,5
donné,6,2,42,5
un,6,2,42,5
liard,6,2,42,5
Aussi,6,2,42,6
ne,6,2,42,6
prenaient-ils,6,2,42,6
même,6,2,42,6
pas,6,2,42,6
la,6,2,42,6
peine,6,2,42,6
de,6,2,42,6
chercher,6,2,42,6
ils,6,2,42,6
savaient,6,2,42,6
qu'il,6,2,42,6
n'y,6,2,42,6
avait,6,2,42,6
rien,6,2,42,6
que,6,2,42,6
c'était,6,2,42,6
la,6,2,42,6
fin,6,2,42,6
de,6,2,42,6
tout,6,2,42,6
qu'ils,6,2,42,6
ne,6,2,42,6
devaient,6,2,42,6
espérer,6,2,42,6
ni,6,2,42,6
une,6,2,42,6
chandelle,6,2,42,6
ni,6,2,42,6
un,6,2,42,6
morceau,6,2,42,6
de,6,2,42,6
charbon,6,2,42,6
ni,6,2,42,6
une,6,2,42,6
pomme,6,2,42,6
de,6,2,42,6
terre,6,2,42,6
et,6,2,42,6
ils,6,2,42,6
attendaient,6,2,42,6
d'en,6,2,42,6
mourir,6,2,42,6
ils,6,2,42,6
ne,6,2,42,6
se,6,2,42,6
fâchaient,6,2,42,6
que,6,2,42,6
pour,6,2,42,6
les,6,2,42,6
enfants,6,2,42,6
