Mots,Partie,Chapitre,Paragraphe,Phrase
roulant,7,2,47,3
ses,7,2,47,3
flots,7,2,47,3
noirs,7,2,47,3
à,7,2,47,3
plus,7,2,47,3
de,7,2,47,3
trois,7,2,47,3
cents,7,2,47,3
mètres,7,2,47,3
du,7,2,47,3
soleil,7,2,47,3
D'ordinaire,7,2,47,4
les,7,2,47,4
cuvelages,7,2,47,4
tenaient,7,2,47,4
bon,7,2,47,4
sous,7,2,47,4
la,7,2,47,4
pression,7,2,47,4
énorme,7,2,47,4
Ils,7,2,47,5
ne,7,2,47,5
redoutaient,7,2,47,5
guère,7,2,47,5
que,7,2,47,5
le,7,2,47,5
tassement,7,2,47,5
des,7,2,47,5
terrains,7,2,47,5
voisins,7,2,47,5
ébranlés,7,2,47,5
par,7,2,47,5
le,7,2,47,5
travail,7,2,47,5
continu,7,2,47,5
des,7,2,47,5
anciennes,7,2,47,5
galeries,7,2,47,5
d'exploitation,7,2,47,5
qui,7,2,47,5
se,7,2,47,5
comblaient,7,2,47,5
Dans,7,2,47,6
cette,7,2,47,6
descente,7,2,47,6
des,7,2,47,6
roches,7,2,47,6
parfois,7,2,47,6
des,7,2,47,6
lignes,7,2,47,6
de,7,2,47,6
cassure,7,2,47,6
se,7,2,47,6
produisaient,7,2,47,6
se,7,2,47,6
propageaient,7,2,47,6
lentement,7,2,47,6
jusqu'aux,7,2,47,6
charpentes,7,2,47,6
quelles,7,2,47,6
déformaient,7,2,47,6
à,7,2,47,6
la,7,2,47,6
longue,7,2,47,6
en,7,2,47,6
les,7,2,47,6
repoussant,7,2,47,6
à,7,2,47,6
l'intérieur,7,2,47,6
du,7,2,47,6
puits,7,2,47,6
et,7,2,47,6
le,7,2,47,6
grand,7,2,47,6
danger,7,2,47,6
était,7,2,47,6
là,7,2,47,6
une,7,2,47,6
menace,7,2,47,6
d'éboulement,7,2,47,6
et,7,2,47,6
d'inondation,7,2,47,6
la,7,2,47,6
fosse,7,2,47,6
emplie,7,2,47,6
de,7,2,47,6
l'avalanche,7,2,47,6
des,7,2,47,6
terres,7,2,47,6
et,7,2,47,6
du,7,2,47,6
déluge,7,2,47,6
des,7,2,47,6
sources,7,2,47,6
Souvarine,7,2,48,1
à,7,2,48,1
cheval,7,2,48,1
dans,7,2,48,1
l'ouverture,7,2,48,1
pratiquée,7,2,48,1
par,7,2,48,1
lui,7,2,48,1
constata,7,2,48,1
une,7,2,48,1
déformation,7,2,48,1
très,7,2,48,1
grave,7,2,48,1
de,7,2,48,1
la,7,2,48,1
cinquième,7,2,48,1
passe,7,2,48,1
du,7,2,48,1
cuvelage,7,2,48,1
Les,7,2,48,2
pièces,7,2,48,2
de,7,2,48,2
bois,7,2,48,2
faisaient,7,2,48,2
ventre,7,2,48,2
en,7,2,48,2
dehors,7,2,48,2
des,7,2,48,2
cadres,7,2,48,2
plusieurs,7,2,48,2
même,7,2,48,2
étaient,7,2,48,2
sorties,7,2,48,2
de,7,2,48,2
leur,7,2,48,2
épaulement,7,2,48,2
Des,7,2,48,3
filtrations,7,2,48,3
abondantes,7,2,48,3
des,7,2,48,3
pichoux,7,2,48,3
comme,7,2,48,3
disent,7,2,48,3
les,7,2,48,3
mineurs,7,2,48,3
jaillissaient,7,2,48,3
des,7,2,48,3
joints,7,2,48,3
au,7,2,48,3
travers,7,2,48,3
du,7,2,48,3
brandissage,7,2,48,3
d'étoupes,7,2,48,3
goudronnées,7,2,48,3
dont,7,2,48,3
on,7,2,48,3
les,7,2,48,3
garnissait,7,2,48,3
Et,7,2,48,4
les,7,2,48,4
charpentiers,7,2,48,4
pressés,7,2,48,4
par,7,2,48,4
le,7,2,48,4
temps,7,2,48,4
s'étaient,7,2,48,4
contentés,7,2,48,4
de,7,2,48,4
poser,7,2,48,4
aux,7,2,48,4
angles,7,2,48,4
des,7,2,48,4
équerres,7,2,48,4
de,7,2,48,4
fer,7,2,48,4
avec,7,2,48,4
une,7,2,48,4
telle,7,2,48,4
insouciance,7,2,48,4
que,7,2,48,4
toutes,7,2,48,4
les,7,2,48,4
vis,7,2,48,4
n'étaient,7,2,48,4
pas,7,2,48,4
mises,7,2,48,4
Un,7,2,48,5
mouvement,7,2,48,5
considérable,7,2,48,5
se,7,2,48,5
produisait,7,2,48,5
évidemment,7,2,48,5
derrière,7,2,48,5
dans,7,2,48,5
les,7,2,48,5
sables,7,2,48,5
du,7,2,48,5
Torrent,7,2,48,5
Alors,7,2,49,1
avec,7,2,49,1
son,7,2,49,1
vilebrequin,7,2,49,1
il,7,2,49,1
desserra,7,2,49,1
les,7,2,49,1
vis,7,2,49,1
des,7,2,49,1
équerres,7,2,49,1
de,7,2,49,1
façon,7,2,49,1
à,7,2,49,1
ce,7,2,49,1
qu'une,7,2,49,1
dernière,7,2,49,1
poussée,7,2,49,1
pût,7,2,49,1
les,7,2,49,1
arracher,7,2,49,1
toutes,7,2,49,1
C'était,7,2,49,2
une,7,2,49,2
besogne,7,2,49,2
de,7,2,49,2
témérité,7,2,49,2
folle,7,2,49,2
pendant,7,2,49,2
laquelle,7,2,49,2
il,7,2,49,2
manqua,7,2,49,2
vingt,7,2,49,2
fois,7,2,49,2
de,7,2,49,2
culbuter,7,2,49,2
de,7,2,49,2
faire,7,2,49,2
le,7,2,49,2
saut,7,2,49,2
des,7,2,49,2
cent,7,2,49,2
quatre-vingts,7,2,49,2
mètres,7,2,49,2
qui,7,2,49,2
le,7,2,49,2
séparaient,7,2,49,2
du,7,2,49,2
fond,7,2,49,2
Il,7,2,49,3
avait,7,2,49,3
dû,7,2,49,3
empoigner,7,2,49,3
les,7,2,49,3
guides,7,2,49,3
de,7,2,49,3
chêne,7,2,49,3
les,7,2,49,3
madriers,7,2,49,3
où,7,2,49,3
glissaient,7,2,49,3
les,7,2,49,3
cages,7,2,49,3
et,7,2,49,3
suspendu,7,2,49,3
au-dessus,7,2,49,3
du,7,2,49,3
vide,7,2,49,3
il,7,2,49,3
voyageait,7,2,49,3
le,7,2,49,3
long,7,2,49,3
des,7,2,49,3
traverses,7,2,49,3
dont,7,2,49,3
ils,7,2,49,3
étaient,7,2,49,3
reliés,7,2,49,3
de,7,2,49,3
distance,7,2,49,3
en,7,2,49,3
distance,7,2,49,3
il,7,2,49,3
se,7,2,49,3
coulait,7,2,49,3
s'asseyait,7,2,49,3
se,7,2,49,3
renversait,7,2,49,3
simplement,7,2,49,3
arc-bouté,7,2,49,3
sur,7,2,49,3
un,7,2,49,3
coude,7,2,49,3
ou,7,2,49,3
sur,7,2,49,3
un,7,2,49,3
genou,7,2,49,3
dans,7,2,49,3
un,7,2,49,3
tranquille,7,2,49,3
mépris,7,2,49,3
de,7,2,49,3
la,7,2,49,3
mort,7,2,49,3
Un,7,2,49,4
souffle,7,2,49,4
l'aurait,7,2,49,4
précipité,7,2,49,4
à,7,2,49,4
trois,7,2,49,4
reprises,7,2,49,4
il,7,2,49,4
se,7,2,49,4
rattrapa,7,2,49,4
sans,7,2,49,4
un,7,2,49,4
frisson,7,2,49,4
D'abord,7,2,49,5
il,7,2,49,5
tâtait,7,2,49,5
de,7,2,49,5
la,7,2,49,5
main,7,2,49,5
puis,7,2,49,5
il,7,2,49,5
travaillait,7,2,49,5
n'enflammant,7,2,49,5
une,7,2,49,5
allumette,7,2,49,5
que,7,2,49,5
lorsqu'il,7,2,49,5
s'égarait,7,2,49,5
au,7,2,49,5
milieu,7,2,49,5
de,7,2,49,5
ces,7,2,49,5
poutres,7,2,49,5
gluantes,7,2,49,5
Après,7,2,49,6
avoir,7,2,49,6
desserré,7,2,49,6
les,7,2,49,6
vis,7,2,49,6
il,7,2,49,6
s'attaqua,7,2,49,6
aux,7,2,49,6
pièces,7,2,49,6
mêmes,7,2,49,6
et,7,2,49,6
le,7,2,49,6
péril,7,2,49,6
grandit,7,2,49,6
encore,7,2,49,6
Il,7,2,49,7
avait,7,2,49,7
cherché,7,2,49,7
la,7,2,49,7
clef,7,2,49,7
la,7,2,49,7
pièce,7,2,49,7
qui,7,2,49,7
tenait,7,2,49,7
les,7,2,49,7
autres,7,2,49,7
il,7,2,49,7
s'acharnait,7,2,49,7
contre,7,2,49,7
elle,7,2,49,7
la,7,2,49,7
trouait,7,2,49,7
la,7,2,49,7
sciait,7,2,49,7
l'amincissait,7,2,49,7
pour,7,2,49,7
qu'elle,7,2,49,7
perdît,7,2,49,7
de,7,2,49,7
sa,7,2,49,7
résistance,7,2,49,7
tandis,7,2,49,7
que,7,2,49,7
par,7,2,49,7
les,7,2,49,7
trous,7,2,49,7
et,7,2,49,7
les,7,2,49,7
fentes,7,2,49,7
l'eau,7,2,49,7
qui,7,2,49,7
s'échappait,7,2,49,7
en,7,2,49,7
jets,7,2,49,7
minces,7,2,49,7
l'aveuglait,7,2,49,7
et,7,2,49,7
le,7,2,49,7
trempait,7,2,49,7
d'une,7,2,49,7
pluie,7,2,49,7
glacée,7,2,49,7
Deux,7,2,49,8
allumettes,7,2,49,8
s'éteignirent,7,2,49,8
Toutes,7,2,49,9
se,7,2,49,9
mouillaient,7,2,49,9
c'était,7,2,49,9
la,7,2,49,9
nuit,7,2,49,9
une,7,2,49,9
profondeur,7,2,49,9
sans,7,2,49,9
fond,7,2,49,9
de,7,2,49,9
ténèbres,7,2,49,9
Dès,7,2,50,1
ce,7,2,50,1
moment,7,2,50,1
une,7,2,50,1
rage,7,2,50,1
l'emporta,7,2,50,1
Les,7,2,50,2
haleines,7,2,50,2
de,7,2,50,2
l'invisible,7,2,50,2
le,7,2,50,2
grisaient,7,2,50,2
l'horreur,7,2,50,2
noire,7,2,50,2
de,7,2,50,2
ce,7,2,50,2
trou,7,2,50,2
battu,7,2,50,2
d'une,7,2,50,2
averse,7,2,50,2
le,7,2,50,2
jetait,7,2,50,2
à,7,2,50,2
une,7,2,50,2
fureur,7,2,50,2
de,7,2,50,2
destruction,7,2,50,2
Il,7,2,50,3
s'acharna,7,2,50,3
au,7,2,50,3
hasard,7,2,50,3
contre,7,2,50,3
le,7,2,50,3
cuvelage,7,2,50,3
tapant,7,2,50,3
où,7,2,50,3
il,7,2,50,3
pouvait,7,2,50,3
à,7,2,50,3
coups,7,2,50,3
de,7,2,50,3
vilebrequin,7,2,50,3
à,7,2,50,3
coups,7,2,50,3
de,7,2,50,3
scie,7,2,50,3
pris,7,2,50,3
du,7,2,50,3
besoin,7,2,50,3
de,7,2,50,3
l'éventrer,7,2,50,3
tout,7,2,50,3
de,7,2,50,3
suite,7,2,50,3
sur,7,2,50,3
sa,7,2,50,3
tête,7,2,50,3
Et,7,2,50,4
il,7,2,50,4
y,7,2,50,4
mettait,7,2,50,4
une,7,2,50,4
férocité,7,2,50,4
comme,7,2,50,4
s'il,7,2,50,4
eût,7,2,50,4
joué,7,2,50,4
du,7,2,50,4
couteau,7,2,50,4
dans,7,2,50,4
la,7,2,50,4
peau,7,2,50,4
d'un,7,2,50,4
être,7,2,50,4
vivant,7,2,50,4
qu'il,7,2,50,4
exécrait,7,2,50,4
Il,7,2,50,5
la,7,2,50,5
tuerait,7,2,50,5
à,7,2,50,5
la,7,2,50,5
fin,7,2,50,5
cette,7,2,50,5
bête,7,2,50,5
mauvaise,7,2,50,5
du,7,2,50,5
Voreux,7,2,50,5
à,7,2,50,5
la,7,2,50,5
gueule,7,2,50,5
toujours,7,2,50,5
ouverte,7,2,50,5
qui,7,2,50,5
avait,7,2,50,5
englouti,7,2,50,5
tant,7,2,50,5
de,7,2,50,5
chair,7,2,50,5
humaine,7,2,50,5
On,7,2,50,6
entendait,7,2,50,6
la,7,2,50,6
morsure,7,2,50,6
de,7,2,50,6
ses,7,2,50,6
outils,7,2,50,6
son,7,2,50,6
échine,7,2,50,6
s'allongeait,7,2,50,6
il,7,2,50,6
rampait,7,2,50,6
descendait,7,2,50,6
remontait,7,2,50,6
se,7,2,50,6
tenant,7,2,50,6
encore,7,2,50,6
par,7,2,50,6
miracle,7,2,50,6
dans,7,2,50,6
un,7,2,50,6
branle,7,2,50,6
continu,7,2,50,6
un,7,2,50,6
vol,7,2,50,6
d'oiseau,7,2,50,6
nocturne,7,2,50,6
au,7,2,50,6
travers,7,2,50,6
des,7,2,50,6
charpentes,7,2,50,6
d'un,7,2,50,6
clocher,7,2,50,6
Mais,7,2,51,1
il,7,2,51,1
se,7,2,51,1
calma,7,2,51,1
mécontent,7,2,51,1
de,7,2,51,1
lui,7,2,51,1
Est-ce,7,2,51,2
qu'on,7,2,51,2
ne,7,2,51,2
pouvait,7,2,51,2
faire,7,2,51,2
les,7,2,51,2
choses,7,2,51,2
froidement,7,2,51,2
Sans,7,2,51,3
hâte,7,2,51,3
il,7,2,51,3
souffla,7,2,51,3
il,7,2,51,3
rentra,7,2,51,3
dans,7,2,51,3
le,7,2,51,3
goyot,7,2,51,3
des,7,2,51,3
échelles,7,2,51,3
dont,7,2,51,3
il,7,2,51,3
boucha,7,2,51,3
le,7,2,51,3
trou,7,2,51,3
en,7,2,51,3
replaçant,7,2,51,3
le,7,2,51,3
panneau,7,2,51,3
qu'il,7,2,51,3
avait,7,2,51,3
scié,7,2,51,3
C'était,7,2,51,4
assez,7,2,51,4
il,7,2,51,4
ne,7,2,51,4
voulait,7,2,51,4
pas,7,2,51,4
donner,7,2,51,4
l'éveil,7,2,51,4
par,7,2,51,4
un,7,2,51,4
dégât,7,2,51,4
trop,7,2,51,4
grand,7,2,51,4
qu'on,7,2,51,4
aurait,7,2,51,4
tenté,7,2,51,4
de,7,2,51,4
réparer,7,2,51,4
tout,7,2,51,4
de,7,2,51,4
suite,7,2,51,4
La,7,2,51,5
bête,7,2,51,5
avait,7,2,51,5
sa,7,2,51,5
blessure,7,2,51,5
au,7,2,51,5
ventre,7,2,51,5
on,7,2,51,5
verrait,7,2,51,5
si,7,2,51,5
elle,7,2,51,5
vivait,7,2,51,5
encore,7,2,51,5
le,7,2,51,5
soir,7,2,51,5
et,7,2,51,5
il,7,2,51,5
avait,7,2,51,5
signé,7,2,51,5
le,7,2,51,5
monde,7,2,51,5
épouvanté,7,2,51,5
saurait,7,2,51,5
qu'elle,7,2,51,5
n'était,7,2,51,5
pas,7,2,51,5
morte,7,2,51,5
de,7,2,51,5
sa,7,2,51,5
belle,7,2,51,5
mort,7,2,51,5
Il,7,2,51,6
prit,7,2,51,6
le,7,2,51,6
temps,7,2,51,6
de,7,2,51,6
rouler,7,2,51,6
méthodiquement,7,2,51,6
les,7,2,51,6
outils,7,2,51,6
dans,7,2,51,6
sa,7,2,51,6
veste,7,2,51,6
il,7,2,51,6
remonta,7,2,51,6
les,7,2,51,6
échelles,7,2,51,6
avec,7,2,51,6
lenteur,7,2,51,6
Puis,7,2,51,7
quand,7,2,51,7
il,7,2,51,7
fut,7,2,51,7
sorti,7,2,51,7
de,7,2,51,7
la,7,2,51,7
fosse,7,2,51,7
sans,7,2,51,7
être,7,2,51,7
vu,7,2,51,7
l'idée,7,2,51,7
d'aller,7,2,51,7
changer,7,2,51,7
de,7,2,51,7
vêtements,7,2,51,7
ne,7,2,51,7
lui,7,2,51,7
vint,7,2,51,7
même,7,2,51,7
pas,7,2,51,7
Trois,7,2,51,8
heures,7,2,51,8
sonnaient,7,2,51,8
Il,7,2,51,9
resta,7,2,51,9
planté,7,2,51,9
sur,7,2,51,9
la,7,2,51,9
route,7,2,51,9
il,7,2,51,9
attendit,7,2,51,9
A,7,2,52,1
la,7,2,52,1
même,7,2,52,1
heure,7,2,52,1
Etienne,7,2,52,1
qui,7,2,52,1
ne,7,2,52,1
dormait,7,2,52,1
pas,7,2,52,1
s'inquiéta,7,2,52,1
d'un,7,2,52,1
bruit,7,2,52,1
léger,7,2,52,1
dans,7,2,52,1
l'épaisse,7,2,52,1
nuit,7,2,52,1
de,7,2,52,1
la,7,2,52,1
chambre,7,2,52,1
Il,7,2,52,2
distinguait,7,2,52,2
le,7,2,52,2
petit,7,2,52,2
souffle,7,2,52,2
des,7,2,52,2
enfants,7,2,52,2
les,7,2,52,2
ronflements,7,2,52,2
de,7,2,52,2
Bonnemort,7,2,52,2
et,7,2,52,2
de,7,2,52,2
la,7,2,52,2
Maheude,7,2,52,2
tandis,7,2,52,2
que,7,2,52,2
près,7,2,52,2
de,7,2,52,2
lui,7,2,52,2
Jeanlin,7,2,52,2
sifflait,7,2,52,2
une,7,2,52,2
note,7,2,52,2
prolongée,7,2,52,2
de,7,2,52,2
flûte,7,2,52,2
Sans,7,2,52,3
doute,7,2,52,3
il,7,2,52,3
avait,7,2,52,3
rêvé,7,2,52,3
et,7,2,52,3
il,7,2,52,3
se,7,2,52,3
renfonçait,7,2,52,3
lorsque,7,2,52,3
le,7,2,52,3
bruit,7,2,52,3
recommença,7,2,52,3
C'était,7,2,52,4
un,7,2,52,4
craquement,7,2,52,4
de,7,2,52,4
paillasse,7,2,52,4
l'effort,7,2,52,4
étouffé,7,2,52,4
d'une,7,2,52,4
personne,7,2,52,4
qui,7,2,52,4
se,7,2,52,4
lève,7,2,52,4
Alors,7,2,52,5
il,7,2,52,5
s'imagina,7,2,52,5
que,7,2,52,5
Catherine,7,2,52,5
se,7,2,52,5
trouvait,7,2,52,5
indisposée,7,2,52,5
Dis,7,2,53,1
c'est,7,2,53,1
toi,7,2,53,1
qu'est-ce,7,2,53,2
que,7,2,53,2
tu,7,2,53,2
as,7,2,53,2
demanda-t-il,7,2,53,3
à,7,2,53,3
voix,7,2,53,3
basse,7,2,53,3
Personne,7,2,54,1
ne,7,2,54,1
répondit,7,2,54,1
seuls,7,2,54,1
les,7,2,54,1
ronflements,7,2,54,1
des,7,2,54,1
autres,7,2,54,1
continuaient,7,2,54,1
Pendant,7,2,54,2
cinq,7,2,54,2
minutes,7,2,54,2
rien,7,2,54,2
ne,7,2,54,2
bougea,7,2,54,2
Puis,7,2,54,3
il,7,2,54,3
y,7,2,54,3
eut,7,2,54,3
un,7,2,54,3
nouveau,7,2,54,3
craquement,7,2,54,3
Et,7,2,54,4
certain,7,2,54,4
cette,7,2,54,4
fois,7,2,54,4
de,7,2,54,4
ne,7,2,54,4
pas,7,2,54,4
s'être,7,2,54,4
trompé,7,2,54,4
il,7,2,54,4
traversa,7,2,54,4
la,7,2,54,4
chambre,7,2,54,4
il,7,2,54,4
envoya,7,2,54,4
les,7,2,54,4
mains,7,2,54,4
dans,7,2,54,4
les,7,2,54,4
ténèbres,7,2,54,4
pour,7,2,54,4
tâter,7,2,54,4
le,7,2,54,4
lit,7,2,54,4
d'en,7,2,54,4
face,7,2,54,4
Sa,7,2,54,5
surprise,7,2,54,5
fut,7,2,54,5
grande,7,2,54,5
en,7,2,54,5
y,7,2,54,5
rencontrant,7,2,54,5
la,7,2,54,5
jeune,7,2,54,5
fille,7,2,54,5
assise,7,2,54,5
l'haleine,7,2,54,5
suspendue,7,2,54,5
éveillée,7,2,54,5
et,7,2,54,5
aux,7,2,54,5
aguets,7,2,54,5
Eh,7,2,55,1
bien,7,2,55,1
pourquoi,7,2,55,2
ne,7,2,55,2
réponds-tu,7,2,55,2
pas,7,2,55,2
qu'est-ce,7,2,55,3
que,7,2,55,3
tu,7,2,55,3
fais,7,2,55,3
donc,7,2,55,3
Elle,7,2,56,1
finit,7,2,56,1
par,7,2,56,1
dire,7,2,56,1
Je,7,2,57,1
me,7,2,57,1
lève,7,2,57,1
A,7,2,58,1
cette,7,2,58,1
heure,7,2,58,1
tu,7,2,58,1
te,7,2,58,1
lèves,7,2,58,1
Oui,7,2,59,1
je,7,2,59,1
retourne,7,2,59,1
travailler,7,2,59,1
à,7,2,59,1
la,7,2,59,1
fosse,7,2,59,1
Très,7,2,60,1
ému,7,2,60,1
Etienne,7,2,60,1
dut,7,2,60,1
s'asseoir,7,2,60,1
au,7,2,60,1
bord,7,2,60,1
de,7,2,60,1
la,7,2,60,1
paillasse,7,2,60,1
pendant,7,2,60,1
que,7,2,60,1
Catherine,7,2,60,1
lui,7,2,60,1
expliquait,7,2,60,1
ses,7,2,60,1
raisons,7,2,60,1
Elle,7,2,60,2
souffrait,7,2,60,2
trop,7,2,60,2
de,7,2,60,2
vivre,7,2,60,2
ainsi,7,2,60,2
oisive,7,2,60,2
en,7,2,60,2
sentant,7,2,60,2
peser,7,2,60,2
sur,7,2,60,2
elle,7,2,60,2
de,7,2,60,2
continuels,7,2,60,2
regards,7,2,60,2
de,7,2,60,2
reproche,7,2,60,2
elle,7,2,60,2
aimait,7,2,60,2
mieux,7,2,60,2
courir,7,2,60,2
le,7,2,60,2
risque,7,2,60,2
d'être,7,2,60,2
bousculée,7,2,60,2
là-bas,7,2,60,2
par,7,2,60,2
Chaval,7,2,60,2
et,7,2,60,2
si,7,2,60,2
sa,7,2,60,2
mère,7,2,60,2
refusait,7,2,60,2
son,7,2,60,2
argent,7,2,60,2
quand,7,2,60,2
elle,7,2,60,2
le,7,2,60,2
lui,7,2,60,2
apporterait,7,2,60,2
eh,7,2,60,2
bien,7,2,60,2
elle,7,2,60,3
était,7,2,60,3
assez,7,2,60,3
grande,7,2,60,3
pour,7,2,60,3
se,7,2,60,3
mettre,7,2,60,3
à,7,2,60,3
part,7,2,60,3
et,7,2,60,3
faire,7,2,60,3
elle-même,7,2,60,3
sa,7,2,60,3
soupe,7,2,60,3
Va-t'en,7,2,61,1
je,7,2,61,1
vais,7,2,61,1
m'habiller,7,2,61,1
Et,7,2,61,2
ne,7,2,61,2
dis,7,2,61,2
rien,7,2,61,2
n'est-ce,7,2,61,2
pas,7,2,61,2
si,7,2,61,3
tu,7,2,61,3
veux,7,2,61,3
être,7,2,61,3
gentil,7,2,61,3
Mais,7,2,62,1
il,7,2,62,1
demeurait,7,2,62,1
près,7,2,62,1
d'elle,7,2,62,1
il,7,2,62,1
l'avait,7,2,62,1
prise,7,2,62,1
à,7,2,62,1
la,7,2,62,1
taille,7,2,62,1
dans,7,2,62,1
une,7,2,62,1
caresse,7,2,62,1
de,7,2,62,1
chagrin,7,2,62,1
et,7,2,62,1
de,7,2,62,1
pitié,7,2,62,1
En,7,2,62,2
chemise,7,2,62,2
serrés,7,2,62,2
l'un,7,2,62,2
contre,7,2,62,2
l'autre,7,2,62,2
ils,7,2,62,2
sentaient,7,2,62,2
la,7,2,62,2
chaleur,7,2,62,2
de,7,2,62,2
leur,7,2,62,2
peau,7,2,62,2
nue,7,2,62,2
au,7,2,62,2
bord,7,2,62,2
de,7,2,62,2
cette,7,2,62,2
couche,7,2,62,2
tiède,7,2,62,2
du,7,2,62,2
sommeil,7,2,62,2
de,7,2,62,2
la,7,2,62,2
nuit,7,2,62,2
Elle,7,2,62,3
d'un,7,2,62,3
premier,7,2,62,3
mouvement,7,2,62,3
avait,7,2,62,3
essayé,7,2,62,3
de,7,2,62,3
se,7,2,62,3
dégager,7,2,62,3
puis,7,2,62,3
elle,7,2,62,3
s'était,7,2,62,3
mise,7,2,62,3
à,7,2,62,3
pleurer,7,2,62,3
tout,7,2,62,3
bas,7,2,62,3
en,7,2,62,3
le,7,2,62,3
prenant,7,2,62,3
à,7,2,62,3
son,7,2,62,3
tour,7,2,62,3
par,7,2,62,3
le,7,2,62,3
cou,7,2,62,3
pour,7,2,62,3
le,7,2,62,3
garder,7,2,62,3
contre,7,2,62,3
elle,7,2,62,3
dans,7,2,62,3
une,7,2,62,3
étreinte,7,2,62,3
désespérée,7,2,62,3
Et,7,2,62,4
ils,7,2,62,4
restaient,7,2,62,4
sans,7,2,62,4
autre,7,2,62,4
désir,7,2,62,4
avec,7,2,62,4
le,7,2,62,4
passé,7,2,62,4
de,7,2,62,4
leurs,7,2,62,4
amours,7,2,62,4
malheureuses,7,2,62,4
qu'ils,7,2,62,4
n'avaient,7,2,62,4
pu,7,2,62,4
satisfaire,7,2,62,4
Etait-ce,7,2,62,5
donc,7,2,62,5
à,7,2,62,5
jamais,7,2,62,5
fini,7,2,62,5
n'oseraient-ils,7,2,62,6
s'aimer,7,2,62,6
un,7,2,62,6
jour,7,2,62,6
maintenant,7,2,62,6
qu'ils,7,2,62,6
étaient,7,2,62,6
libres,7,2,62,6
Il,7,2,62,7
n'aurait,7,2,62,7
fallu,7,2,62,7
qu'un,7,2,62,7
peu,7,2,62,7
de,7,2,62,7
bonheur,7,2,62,7
pour,7,2,62,7
dissiper,7,2,62,7
leur,7,2,62,7
honte,7,2,62,7
ce,7,2,62,7
malaise,7,2,62,7
qui,7,2,62,7
les,7,2,62,7
empêchait,7,2,62,7
d'aller,7,2,62,7
ensemble,7,2,62,7
à,7,2,62,7
cause,7,2,62,7
de,7,2,62,7
toutes,7,2,62,7
sortes,7,2,62,7
d'idées,7,2,62,7
où,7,2,62,7
ils,7,2,62,7
ne,7,2,62,7
lisaient,7,2,62,7
pas,7,2,62,7
clairement,7,2,62,7
eux-mêmes,7,2,62,7
Recouche-toi,7,2,63,1
murmura-t-elle,7,2,63,1
Je,7,2,63,2
ne,7,2,63,2
veux,7,2,63,2
pas,7,2,63,2
allumer,7,2,63,2
ça,7,2,63,2
réveillerait,7,2,63,2
maman,7,2,63,2
Il,7,2,63,2
est,7,2,63,2
l'heure,7,2,63,2
laisse-moi,7,2,63,2
Il,7,2,64,1
n'écoutait,7,2,64,1
point,7,2,64,1
il,7,2,64,1
la,7,2,64,1
pressait,7,2,64,1
éperdument,7,2,64,1
le,7,2,64,1
coeur,7,2,64,1
noyé,7,2,64,1
d'une,7,2,64,1
tristesse,7,2,64,1
immense,7,2,64,1
Un,7,2,64,2
besoin,7,2,64,2
de,7,2,64,2
paix,7,2,64,2
un,7,2,64,2
invincible,7,2,64,2
besoin,7,2,64,2
d'être,7,2,64,2
heureux,7,2,64,2
l'envahissait,7,2,64,2
et,7,2,64,2
il,7,2,64,2
se,7,2,64,2
voyait,7,2,64,2
marié,7,2,64,2
dans,7,2,64,2
une,7,2,64,2
petite,7,2,64,2
maison,7,2,64,2
propre,7,2,64,2
sans,7,2,64,2
autre,7,2,64,2
ambition,7,2,64,2
que,7,2,64,2
de,7,2,64,2
vivre,7,2,64,2
et,7,2,64,2
de,7,2,64,2
mourir,7,2,64,2
là,7,2,64,2
tous,7,2,64,2
les,7,2,64,2
deux,7,2,64,2
Du,7,2,64,3
pain,7,2,64,3
le,7,2,64,3
contenterait,7,2,64,3
même,7,2,64,3
s'il,7,2,64,3
n'y,7,2,64,3
en,7,2,64,3
avait,7,2,64,3
que,7,2,64,3
pour,7,2,64,3
un,7,2,64,3
le,7,2,64,3
morceau,7,2,64,3
serait,7,2,64,3
pour,7,2,64,3
elle,7,2,64,3
A,7,2,64,4
quoi,7,2,64,4
bon,7,2,64,4
autre,7,2,64,4
chose,7,2,64,4
est-ce,7,2,64,5
que,7,2,64,5
la,7,2,64,5
vie,7,2,64,5
valait,7,2,64,5
davantage,7,2,64,5
Elle,7,2,65,1
cependant,7,2,65,1
dénouait,7,2,65,1
ses,7,2,65,1
bras,7,2,65,1
nus,7,2,65,1
Je,7,2,66,1
t'en,7,2,66,1
prie,7,2,66,1
laisse,7,2,66,1
Alors,7,2,67,1
dans,7,2,67,1
un,7,2,67,1
élan,7,2,67,1
de,7,2,67,1
son,7,2,67,1
coeur,7,2,67,1
il,7,2,67,1
lui,7,2,67,1
dit,7,2,67,1
à,7,2,67,1
l'oreille,7,2,67,1
Attends,7,2,68,1
je,7,2,68,1
vais,7,2,68,1
avec,7,2,68,1
toi,7,2,68,1
Et,7,2,69,1
lui-même,7,2,69,1
s'étonna,7,2,69,1
d'avoir,7,2,69,1
dit,7,2,69,1
cette,7,2,69,1
chose,7,2,69,1
Il,7,2,69,2
avait,7,2,69,2
juré,7,2,69,2
de,7,2,69,2
ne,7,2,69,2
pas,7,2,69,2
redescendre,7,2,69,2
d'où,7,2,69,2
venait,7,2,69,2
donc,7,2,69,2
cette,7,2,69,2
décision,7,2,69,2
