Mots,Partie,Chapitre,Paragraphe,Phrase
restait,4,1,99,4
grave,4,1,99,4
et,4,1,99,4
les,4,1,99,4
rires,4,1,99,4
tombèrent,4,1,99,4
les,4,1,99,4
voix,4,1,99,4
devinrent,4,1,99,4
des,4,1,99,4
chuchotements,4,1,99,4
pendant,4,1,99,4
que,4,1,99,4
les,4,1,99,4
pas,4,1,99,4
lourds,4,1,99,4
des,4,1,99,4
délégués,4,1,99,4
qu'on,4,1,99,4
introduisait,4,1,99,4
écrasaient,4,1,99,4
à,4,1,99,4
côté,4,1,99,4
le,4,1,99,4
tapis,4,1,99,4
du,4,1,99,4
salon,4,1,99,4
Mme,4,1,100,1
Hennebeau,4,1,100,1
dit,4,1,100,1
à,4,1,100,1
son,4,1,100,1
mari,4,1,100,1
en,4,1,100,1
baissant,4,1,100,1
la,4,1,100,1
voix,4,1,100,1
J'espère,4,1,101,1
que,4,1,101,1
vous,4,1,101,1
allez,4,1,101,1
boire,4,1,101,1
votre,4,1,101,1
café,4,1,101,1
Sans,4,1,102,1
doute,4,1,102,1
répondit-il,4,1,102,1
Qu'ils,4,1,102,2
attendent,4,1,102,2
Il,4,1,103,1
était,4,1,103,1
nerveux,4,1,103,1
il,4,1,103,1
prêtait,4,1,103,1
l'oreille,4,1,103,1
aux,4,1,103,1
bruits,4,1,103,1
l'air,4,1,103,1
uniquement,4,1,103,1
occupé,4,1,103,1
de,4,1,103,1
sa,4,1,103,1
tasse,4,1,103,1
Paul,4,1,104,1
et,4,1,104,1
Cécile,4,1,104,1
venaient,4,1,104,1
de,4,1,104,1
se,4,1,104,1
lever,4,1,104,1
et,4,1,104,1
il,4,1,104,1
lui,4,1,104,1
avait,4,1,104,1
fait,4,1,104,1
risquer,4,1,104,1
un,4,1,104,1
oeil,4,1,104,1
à,4,1,104,1
la,4,1,104,1
serrure,4,1,104,1
Ils,4,1,104,2
étouffaient,4,1,104,2
des,4,1,104,2
rires,4,1,104,2
ils,4,1,104,2
parlaient,4,1,104,2
très,4,1,104,2
bas,4,1,104,2
Les,4,1,105,1
voyez-vous,4,1,105,1
Oui,4,1,106,1
J'en,4,1,106,1
vois,4,1,106,1
un,4,1,106,1
gros,4,1,106,1
avec,4,1,106,1
deux,4,1,106,1
autres,4,1,106,1
petits,4,1,106,1
derrière,4,1,106,1
Hein,4,1,107,1
ils,4,1,107,2
ont,4,1,107,2
des,4,1,107,2
figures,4,1,107,2
abominables,4,1,107,2
Mais,4,1,108,1
non,4,1,108,1
ils,4,1,108,1
sont,4,1,108,1
très,4,1,108,1
gentils,4,1,108,1
Brusquement,4,1,109,1
M,4,1,109,1
Hennebeau,4,1,109,1
quitta,4,1,109,1
sa,4,1,109,1
chaise,4,1,109,1
en,4,1,109,1
disant,4,1,109,1
que,4,1,109,1
le,4,1,109,1
café,4,1,109,1
était,4,1,109,1
trop,4,1,109,1
chaud,4,1,109,1
et,4,1,109,1
qu'il,4,1,109,1
le,4,1,109,1
boirait,4,1,109,1
après,4,1,109,1
Comme,4,1,109,2
il,4,1,109,2
sortait,4,1,109,2
il,4,1,109,2
posa,4,1,109,2
un,4,1,109,2
doigt,4,1,109,2
sur,4,1,109,2
sa,4,1,109,2
bouche,4,1,109,2
pour,4,1,109,2
recommander,4,1,109,2
la,4,1,109,2
prudence,4,1,109,2
Tous,4,1,109,3
s'étaient,4,1,109,3
rassis,4,1,109,3
et,4,1,109,3
ils,4,1,109,3
restèrent,4,1,109,3
à,4,1,109,3
table,4,1,109,3
muets,4,1,109,3
n'osant,4,1,109,3
plus,4,1,109,3
remuer,4,1,109,3
écoutant,4,1,109,3
de,4,1,109,3
loin,4,1,109,3
l'oreille,4,1,109,3
tendue,4,1,109,3
dans,4,1,109,3
le,4,1,109,3
malaise,4,1,109,3
de,4,1,109,3
ces,4,1,109,3
grosses,4,1,109,3
voix,4,1,109,3
d'hommes,4,1,109,3
Dès,4,2,1,1
la,4,2,1,1
veille,4,2,1,1
dans,4,2,1,1
une,4,2,1,1
réunion,4,2,1,1
tenue,4,2,1,1
chez,4,2,1,1
Rasseneur,4,2,1,1
Etienne,4,2,1,1
et,4,2,1,1
quelques,4,2,1,1
camarades,4,2,1,1
avaient,4,2,1,1
choisi,4,2,1,1
les,4,2,1,1
délégués,4,2,1,1
qui,4,2,1,1
devaient,4,2,1,1
se,4,2,1,1
rendre,4,2,1,1
le,4,2,1,1
lendemain,4,2,1,1
à,4,2,1,1
la,4,2,1,1
Direction,4,2,1,1
Lorsque,4,2,1,2
le,4,2,1,2
soir,4,2,1,2
la,4,2,1,2
Maheude,4,2,1,2
sut,4,2,1,2
que,4,2,1,2
son,4,2,1,2
homme,4,2,1,2
en,4,2,1,2
était,4,2,1,2
elle,4,2,1,2
fut,4,2,1,2
désolée,4,2,1,2
elle,4,2,1,2
lui,4,2,1,2
demanda,4,2,1,2
s'il,4,2,1,2
voulait,4,2,1,2
qu'on,4,2,1,2
les,4,2,1,2
jetât,4,2,1,2
à,4,2,1,2
la,4,2,1,2
rue,4,2,1,2
Maheu,4,2,1,3
lui-même,4,2,1,3
n'avait,4,2,1,3
point,4,2,1,3
accepté,4,2,1,3
sans,4,2,1,3
répugnance,4,2,1,3
Tous,4,2,1,4
deux,4,2,1,4
au,4,2,1,4
moment,4,2,1,4
d'agir,4,2,1,4
malgré,4,2,1,4
l'injustice,4,2,1,4
de,4,2,1,4
leur,4,2,1,4
misère,4,2,1,4
retombaient,4,2,1,4
à,4,2,1,4
la,4,2,1,4
résignation,4,2,1,4
de,4,2,1,4
la,4,2,1,4
race,4,2,1,4
tremblant,4,2,1,4
devant,4,2,1,4
le,4,2,1,4
lendemain,4,2,1,4
préférant,4,2,1,4
encore,4,2,1,4
plier,4,2,1,4
l'échine,4,2,1,4
D'habitude,4,2,1,5
lui,4,2,1,5
pour,4,2,1,5
la,4,2,1,5
conduite,4,2,1,5
de,4,2,1,5
l'existence,4,2,1,5
s'en,4,2,1,5
remettait,4,2,1,5
au,4,2,1,5
jugement,4,2,1,5
de,4,2,1,5
sa,4,2,1,5
femme,4,2,1,5
qui,4,2,1,5
était,4,2,1,5
de,4,2,1,5
bon,4,2,1,5
conseil,4,2,1,5
Cette,4,2,1,6
fois,4,2,1,6
cependant,4,2,1,6
il,4,2,1,6
finit,4,2,1,6
par,4,2,1,6
se,4,2,1,6
fâcher,4,2,1,6
d'autant,4,2,1,6
plus,4,2,1,6
qu'il,4,2,1,6
partageait,4,2,1,6
secrètement,4,2,1,6
ses,4,2,1,6
craintes,4,2,1,6
Fiche-moi,4,2,2,1
la,4,2,2,1
paix,4,2,2,1
hein,4,2,2,1
lui,4,2,2,2
dit-il,4,2,2,2
en,4,2,2,2
se,4,2,2,2
couchant,4,2,2,2
et,4,2,2,2
en,4,2,2,2
tournant,4,2,2,2
le,4,2,2,2
dos,4,2,2,2
Ce,4,2,2,3
serait,4,2,2,3
propre,4,2,2,3
de,4,2,2,3
lâcher,4,2,2,3
les,4,2,2,3
camarades,4,2,2,3
Je,4,2,2,4
fais,4,2,2,4
mon,4,2,2,4
devoir,4,2,2,4
Elle,4,2,3,1
se,4,2,3,1
coucha,4,2,3,1
à,4,2,3,1
son,4,2,3,1
tour,4,2,3,1
Ni,4,2,3,2
l'un,4,2,3,2
ni,4,2,3,2
l'autre,4,2,3,2
ne,4,2,3,2
parlait,4,2,3,2
Puis,4,2,3,3
après,4,2,3,3
un,4,2,3,3
long,4,2,3,3
silence,4,2,3,3
elle,4,2,3,3
répondit,4,2,3,3
Tu,4,2,4,1
as,4,2,4,1
raison,4,2,4,1
vas-y,4,2,4,1
Seulement,4,2,4,2
mon,4,2,4,2
pauvre,4,2,4,2
vieux,4,2,4,2
nous,4,2,4,2
sommes,4,2,4,2
foutus,4,2,4,2
Midi,4,2,5,1
sonnait,4,2,5,1
lorsqu'on,4,2,5,1
déjeuna,4,2,5,1
car,4,2,5,1
le,4,2,5,1
rendez-vous,4,2,5,1
était,4,2,5,1
pour,4,2,5,1
une,4,2,5,1
heure,4,2,5,1
à,4,2,5,1
L'Avantage,4,2,5,1
d'où,4,2,5,1
l'on,4,2,5,1
irait,4,2,5,1
ensuite,4,2,5,1
chez,4,2,5,1
M,4,2,5,1
Hennebeau,4,2,5,1
Il,4,2,5,2
y,4,2,5,2
avait,4,2,5,2
des,4,2,5,2
pommes,4,2,5,2
de,4,2,5,2
terre,4,2,5,2
Comme,4,2,5,3
il,4,2,5,3
ne,4,2,5,3
restait,4,2,5,3
qu'un,4,2,5,3
petit,4,2,5,3
morceau,4,2,5,3
de,4,2,5,3
beurre,4,2,5,3
personne,4,2,5,3
n'y,4,2,5,3
toucha,4,2,5,3
Le,4,2,5,4
soir,4,2,5,4
on,4,2,5,4
aurait,4,2,5,4
des,4,2,5,4
tartines,4,2,5,4
Tu,4,2,6,1
sais,4,2,6,1
que,4,2,6,1
nous,4,2,6,1
comptons,4,2,6,1
sur,4,2,6,1
toi,4,2,6,1
pour,4,2,6,1
parler,4,2,6,1
dit,4,2,6,1
tout,4,2,6,1
d'un,4,2,6,1
coup,4,2,6,1
Etienne,4,2,6,1
à,4,2,6,1
Maheu,4,2,6,1
Ce,4,2,7,1
dernier,4,2,7,1
demeura,4,2,7,1
saisi,4,2,7,1
la,4,2,7,1
voix,4,2,7,1
coupée,4,2,7,1
par,4,2,7,1
l'émotion,4,2,7,1
Ah,4,2,8,1
non,4,2,8,2
c'est,4,2,8,2
trop,4,2,8,2
s'écria,4,2,8,3
la,4,2,8,3
Maheude,4,2,8,3
Je,4,2,8,4
veux,4,2,8,4
bien,4,2,8,4
qu'il,4,2,8,4
y,4,2,8,4
aille,4,2,8,4
mais,4,2,8,4
je,4,2,8,4
lui,4,2,8,4
défends,4,2,8,4
de,4,2,8,4
faire,4,2,8,4
le,4,2,8,4
chef,4,2,8,4
Tiens,4,2,8,4
pourquoi,4,2,8,5
lui,4,2,8,5
plutôt,4,2,8,5
qu'un,4,2,8,5
autre,4,2,8,5
Alors,4,2,9,1
Etienne,4,2,9,1
s'expliqua,4,2,9,1
avec,4,2,9,1
sa,4,2,9,1
fougue,4,2,9,1
éloquente,4,2,9,1
Maheu,4,2,9,2
était,4,2,9,2
le,4,2,9,2
meilleur,4,2,9,2
ouvrier,4,2,9,2
de,4,2,9,2
la,4,2,9,2
fosse,4,2,9,2
le,4,2,9,2
plus,4,2,9,2
aimé,4,2,9,2
le,4,2,9,2
plus,4,2,9,2
respecté,4,2,9,2
celui,4,2,9,2
qu'on,4,2,9,2
citait,4,2,9,2
pour,4,2,9,2
son,4,2,9,2
bon,4,2,9,2
sens,4,2,9,2
Aussi,4,2,9,3
les,4,2,9,3
réclamations,4,2,9,3
des,4,2,9,3
mineurs,4,2,9,3
prendraient-elles,4,2,9,3
dans,4,2,9,3
sa,4,2,9,3
bouche,4,2,9,3
un,4,2,9,3
poids,4,2,9,3
décisif,4,2,9,3
D'abord,4,2,9,4
lui,4,2,9,4
Etienne,4,2,9,4
devait,4,2,9,4
parler,4,2,9,4
mais,4,2,9,4
il,4,2,9,4
était,4,2,9,4
à,4,2,9,4
Montsou,4,2,9,4
depuis,4,2,9,4
trop,4,2,9,4
peu,4,2,9,4
de,4,2,9,4
temps,4,2,9,4
On,4,2,9,5
écouterait,4,2,9,5
davantage,4,2,9,5
un,4,2,9,5
ancien,4,2,9,5
du,4,2,9,5
pays,4,2,9,5
Enfin,4,2,9,6
les,4,2,9,6
camarades,4,2,9,6
confiaient,4,2,9,6
leurs,4,2,9,6
intérêts,4,2,9,6
au,4,2,9,6
plus,4,2,9,6
digne,4,2,9,6
il,4,2,9,6
ne,4,2,9,6
pouvait,4,2,9,6
pas,4,2,9,6
refuser,4,2,9,6
ce,4,2,9,6
serait,4,2,9,6
lâche,4,2,9,6
La,4,2,10,1
Maheude,4,2,10,1
eut,4,2,10,1
un,4,2,10,1
geste,4,2,10,1
désespéré,4,2,10,1
Va,4,2,11,1
va,4,2,11,1
mon,4,2,11,1
homme,4,2,11,1
fais-toi,4,2,11,1
crever,4,2,11,1
pour,4,2,11,1
les,4,2,11,1
autres,4,2,11,1
Moi,4,2,11,2
je,4,2,11,2
consens,4,2,11,2
après,4,2,11,2
tout,4,2,11,2
Mais,4,2,12,1
je,4,2,12,1
ne,4,2,12,1
saurai,4,2,12,1
jamais,4,2,12,1
balbutia,4,2,12,1
Maheu,4,2,12,1
Je,4,2,12,2
dirai,4,2,12,2
des,4,2,12,2
bêtises,4,2,12,2
Etienne,4,2,13,1
heureux,4,2,13,1
de,4,2,13,1
l'avoir,4,2,13,1
décidé,4,2,13,1
lui,4,2,13,1
tapa,4,2,13,1
sur,4,2,13,1
l'épaules,4,2,13,1
Tu,4,2,14,1
diras,4,2,14,1
ce,4,2,14,1
que,4,2,14,1
tu,4,2,14,1
sens,4,2,14,1
et,4,2,14,1
ce,4,2,14,1
sera,4,2,14,1
très,4,2,14,1
bien,4,2,14,1
La,4,2,15,1
bouche,4,2,15,1
pleine,4,2,15,1
le,4,2,15,1
père,4,2,15,1
Bonnemort,4,2,15,1
dont,4,2,15,1
les,4,2,15,1
jambes,4,2,15,1
désenflaient,4,2,15,1
écoutait,4,2,15,1
en,4,2,15,1
hochant,4,2,15,1
la,4,2,15,1
tête,4,2,15,1
Un,4,2,15,2
silence,4,2,15,2
se,4,2,15,2
fit,4,2,15,2
Quand,4,2,15,3
on,4,2,15,3
mangeait,4,2,15,3
des,4,2,15,3
pommes,4,2,15,3
de,4,2,15,3
terre,4,2,15,3
les,4,2,15,3
enfants,4,2,15,3
s'étouffaient,4,2,15,3
et,4,2,15,3
restaient,4,2,15,3
très,4,2,15,3
sages,4,2,15,3
Puis,4,2,15,4
après,4,2,15,4
avoir,4,2,15,4
avalé,4,2,15,4
le,4,2,15,4
vieux,4,2,15,4
murmura,4,2,15,4
lentement,4,2,15,4
Dis,4,2,16,1
ce,4,2,16,1
que,4,2,16,1
tu,4,2,16,1
voudras,4,2,16,1
et,4,2,16,1
ce,4,2,16,1
sera,4,2,16,1
comme,4,2,16,1
si,4,2,16,1
tu,4,2,16,1
n'avais,4,2,16,1
rien,4,2,16,1
dit,4,2,16,1
Ah,4,2,16,1
j'en,4,2,16,2
ai,4,2,16,2
vu,4,2,16,2
j'en,4,2,16,2
ai,4,2,16,2
vu,4,2,16,2
de,4,2,16,2
ces,4,2,16,2
affaires,4,2,16,2
Il,4,2,16,3
y,4,2,16,3
a,4,2,16,3
quarante,4,2,16,3
ans,4,2,16,3
on,4,2,16,3
nous,4,2,16,3
flanquait,4,2,16,3
à,4,2,16,3
la,4,2,16,3
porte,4,2,16,3
de,4,2,16,3
la,4,2,16,3
Direction,4,2,16,3
et,4,2,16,3
à,4,2,16,3
coups,4,2,16,3
de,4,2,16,3
sabre,4,2,16,3
encore,4,2,16,3
Aujourd'hui,4,2,16,4
ils,4,2,16,4
vous,4,2,16,4
recevront,4,2,16,4
peut-être,4,2,16,4
mais,4,2,16,4
ils,4,2,16,4
ne,4,2,16,4
vous,4,2,16,4
répondront,4,2,16,4
pas,4,2,16,4
plus,4,2,16,4
que,4,2,16,4
ce,4,2,16,4
mur,4,2,16,4
Dame,4,2,16,4
ils,4,2,16,5
ont,4,2,16,5
de,4,2,16,5
l'argent,4,2,16,5
ils,4,2,16,5
s'en,4,2,16,5
fichent,4,2,16,5
Le,4,2,17,1
silence,4,2,17,1
retomba,4,2,17,1
Maheu,4,2,17,1
et,4,2,17,1
Etienne,4,2,17,1
se,4,2,17,1
levèrent,4,2,17,1
et,4,2,17,1
laissèrent,4,2,17,1
la,4,2,17,1
famille,4,2,17,1
morne,4,2,17,1
devant,4,2,17,1
les,4,2,17,1
assiettes,4,2,17,1
vides,4,2,17,1
En,4,2,17,2
sortant,4,2,17,2
ils,4,2,17,2
prirent,4,2,17,2
Pierron,4,2,17,2
et,4,2,17,2
Levaque,4,2,17,2
puis,4,2,17,2
tous,4,2,17,2
quatre,4,2,17,2
se,4,2,17,2
rendirent,4,2,17,2
chez,4,2,17,2
Rasseneur,4,2,17,2
où,4,2,17,2
les,4,2,17,2
délégués,4,2,17,2
des,4,2,17,2
corons,4,2,17,2
voisins,4,2,17,2
arrivaient,4,2,17,2
par,4,2,17,2
petits,4,2,17,2
groupes,4,2,17,2
Là,4,2,17,3
quand,4,2,17,3
les,4,2,17,3
vingt,4,2,17,3
membres,4,2,17,3
de,4,2,17,3
la,4,2,17,3
délégation,4,2,17,3
furent,4,2,17,3
rassemblés,4,2,17,3
on,4,2,17,3
arrêta,4,2,17,3
les,4,2,17,3
conditions,4,2,17,3
qu'on,4,2,17,3
opposerait,4,2,17,3
à,4,2,17,3
celles,4,2,17,3
de,4,2,17,3
la,4,2,17,3
Compagnie,4,2,17,3
et,4,2,17,3
l'on,4,2,17,3
partit,4,2,17,3
pour,4,2,17,3
Montsou,4,2,17,3
L'aigre,4,2,17,4
bise,4,2,17,4
du,4,2,17,4
nord-est,4,2,17,4
balayait,4,2,17,4
le,4,2,17,4
pavé,4,2,17,4
Deux,4,2,17,5
heures,4,2,17,5
sonnèrent,4,2,17,5
comme,4,2,17,5
on,4,2,17,5
arrivait,4,2,17,5
D'abord,4,2,18,1
le,4,2,18,1
domestique,4,2,18,1
leur,4,2,18,1
dit,4,2,18,1
d'attendre,4,2,18,1
en,4,2,18,1
refermant,4,2,18,1
la,4,2,18,1
porte,4,2,18,1
sur,4,2,18,1
eux,4,2,18,1
puis,4,2,18,1
lorsqu'il,4,2,18,1
revint,4,2,18,1
il,4,2,18,1
les,4,2,18,1
introduisit,4,2,18,1
dans,4,2,18,1
le,4,2,18,1
salon,4,2,18,1
dont,4,2,18,1
il,4,2,18,1
ouvrit,4,2,18,1
les,4,2,18,1
rideaux,4,2,18,1
Un,4,2,18,2
jour,4,2,18,2
fin,4,2,18,2
entra,4,2,18,2
tamisé,4,2,18,2
par,4,2,18,2
les,4,2,18,2
guipures,4,2,18,2
Et,4,2,18,3
les,4,2,18,3
mineurs,4,2,18,3
restés,4,2,18,3
seuls,4,2,18,3
n'osèrent,4,2,18,3
s'asseoir,4,2,18,3
embarrassés,4,2,18,3
tous,4,2,18,3
très,4,2,18,3
propres,4,2,18,3
vêtus,4,2,18,3
de,4,2,18,3
drap,4,2,18,3
rasés,4,2,18,3
du,4,2,18,3
matin,4,2,18,3
avec,4,2,18,3
leurs,4,2,18,3
cheveux,4,2,18,3
et,4,2,18,3
leurs,4,2,18,3
moustaches,4,2,18,3
jaunes,4,2,18,3
Ils,4,2,18,4
roulaient,4,2,18,4
leurs,4,2,18,4
casquettes,4,2,18,4
entre,4,2,18,4
les,4,2,18,4
doigts,4,2,18,4
ils,4,2,18,4
jetaient,4,2,18,4
des,4,2,18,4
regards,4,2,18,4
obliques,4,2,18,4
sur,4,2,18,4
le,4,2,18,4
mobilier,4,2,18,4
une,4,2,18,4
de,4,2,18,4
ces,4,2,18,4
confusions,4,2,18,4
de,4,2,18,4
tous,4,2,18,4
les,4,2,18,4
styles,4,2,18,4
que,4,2,18,4
le,4,2,18,4
goût,4,2,18,4
de,4,2,18,4
l'antiquaille,4,2,18,4
a,4,2,18,4
mises,4,2,18,4
à,4,2,18,4
la,4,2,18,4
mode,4,2,18,4
des,4,2,18,4
fauteuils,4,2,18,4
Henri,4,2,18,4
II,4,2,18,4
des,4,2,18,4
chaises,4,2,18,4
Louis,4,2,18,4
XV,4,2,18,4
un,4,2,18,4
cabinet,4,2,18,4
italien,4,2,18,4
du,4,2,18,4
dix-septième,4,2,18,4
siècle,4,2,18,4
un,4,2,18,4
contador,4,2,18,4
espagnol,4,2,18,4
du,4,2,18,4
quinzième,4,2,18,4
et,4,2,18,4
un,4,2,18,4
devant,4,2,18,4
d'autel,4,2,18,4
pour,4,2,18,4
le,4,2,18,4
lambrequin,4,2,18,4
de,4,2,18,4
la,4,2,18,4
cheminée,4,2,18,4
et,4,2,18,4
des,4,2,18,4
chamarres,4,2,18,4
d'anciennes,4,2,18,4
chasubles,4,2,18,4
réappliquées,4,2,18,4
sur,4,2,18,4
les,4,2,18,4
portières,4,2,18,4
Ces,4,2,18,5
vieux,4,2,18,5
ors,4,2,18,5
ces,4,2,18,5
vieilles,4,2,18,5
soies,4,2,18,5
aux,4,2,18,5
tons,4,2,18,5
fauves,4,2,18,5
tout,4,2,18,5
ce,4,2,18,5
luxe,4,2,18,5
de,4,2,18,5
chapelle,4,2,18,5
les,4,2,18,5
avait,4,2,18,5
saisis,4,2,18,5
d'un,4,2,18,5
malaise,4,2,18,5
respectueux,4,2,18,5
Les,4,2,18,6
tapis,4,2,18,6
d'Orient,4,2,18,6
semblaient,4,2,18,6
les,4,2,18,6
lier,4,2,18,6
aux,4,2,18,6
pieds,4,2,18,6
de,4,2,18,6
leur,4,2,18,6
haute,4,2,18,6
laine,4,2,18,6
Mais,4,2,18,7
ce,4,2,18,7
qui,4,2,18,7
les,4,2,18,7
suffoquait,4,2,18,7
surtout,4,2,18,7
c'était,4,2,18,7
la,4,2,18,7
chaleur,4,2,18,7
une,4,2,18,7
chaleur,4,2,18,7
égale,4,2,18,7
de,4,2,18,7
calorifère,4,2,18,7
dont,4,2,18,7
l'enveloppement,4,2,18,7
les,4,2,18,7
surprenait,4,2,18,7
les,4,2,18,7
joues,4,2,18,7
glacées,4,2,18,7
du,4,2,18,7
vent,4,2,18,7
de,4,2,18,7
la,4,2,18,7
route,4,2,18,7
Cinq,4,2,18,8
minutes,4,2,18,8
s'écoulèrent,4,2,18,8
Leur,4,2,18,9
gêne,4,2,18,9
augmentait,4,2,18,9
dans,4,2,18,9
le,4,2,18,9
bien-être,4,2,18,9
de,4,2,18,9
cette,4,2,18,9
pièce,4,2,18,9
riche,4,2,18,9
si,4,2,18,9
confortablement,4,2,18,9
close,4,2,18,9
Enfin,4,2,19,1
M,4,2,19,1
Hennebeau,4,2,19,1
entra,4,2,19,1
boutonné,4,2,19,1
militairement,4,2,19,1
portant,4,2,19,1
à,4,2,19,1
sa,4,2,19,1
redingote,4,2,19,1
le,4,2,19,1
petit,4,2,19,1
noeud,4,2,19,1
correct,4,2,19,1
de,4,2,19,1
sa,4,2,19,1
décoration,4,2,19,1
Il,4,2,19,2
parla,4,2,19,2
le,4,2,19,2
premier,4,2,19,2
Ah,4,2,20,1
vous,4,2,20,2
voilà,4,2,20,2
Vous,4,2,20,3
vous,4,2,20,3
révoltez,4,2,20,3
à,4,2,20,3
ce,4,2,20,3
qu'il,4,2,20,3
paraît,4,2,20,3
Et,4,2,21,1
il,4,2,21,1
s'interrompit,4,2,21,1
pour,4,2,21,1
ajouter,4,2,21,1
avec,4,2,21,1
une,4,2,21,1
raideur,4,2,21,1
polie,4,2,21,1
Asseyez-vous,4,2,22,1
je,4,2,22,1
ne,4,2,22,1
demande,4,2,22,1
pas,4,2,22,1
mieux,4,2,22,1
que,4,2,22,1
de,4,2,22,1
causer,4,2,22,1
Les,4,2,22,2
mineurs,4,2,22,2
se,4,2,22,2
tournèrent,4,2,22,2
cherchèrent,4,2,22,2
des,4,2,22,2
sièges,4,2,22,2
du,4,2,22,2
regard,4,2,22,2
Quelques-uns,4,2,22,3
se,4,2,22,3
risquèrent,4,2,22,3
sur,4,2,22,3
les,4,2,22,3
chaises,4,2,22,3
tandis,4,2,22,3
que,4,2,22,3
les,4,2,22,3
autres,4,2,22,3
inquiétés,4,2,22,3
par,4,2,22,3
les,4,2,22,3
soies,4,2,22,3
brodées,4,2,22,3
préféraient,4,2,22,3
se,4,2,22,3
tenir,4,2,22,3
debout,4,2,22,3
Il,4,2,23,1
y,4,2,23,1
eut,4,2,23,1
un,4,2,23,1
silence,4,2,23,1
M,4,2,23,2
Hennebeau,4,2,23,2
qui,4,2,23,2
avait,4,2,23,2
roulé,4,2,23,2
son,4,2,23,2
fauteuil,4,2,23,2
devant,4,2,23,2
la,4,2,23,2
cheminée,4,2,23,2
les,4,2,23,2
dénombrait,4,2,23,2
vivement,4,2,23,2
tâchait,4,2,23,2
de,4,2,23,2
se,4,2,23,2
rappeler,4,2,23,2
leurs,4,2,23,2
visages,4,2,23,2
Il,4,2,23,3
venait,4,2,23,3
de,4,2,23,3
reconnaître,4,2,23,3
Pierron,4,2,23,3
caché,4,2,23,3
au,4,2,23,3
dernier,4,2,23,3
rang,4,2,23,3
et,4,2,23,3
ses,4,2,23,3
yeux,4,2,23,3
s'étaient,4,2,23,3
arrêtés,4,2,23,3
sur,4,2,23,3
Etienne,4,2,23,3
assis,4,2,23,3
en,4,2,23,3
face,4,2,23,3
de,4,2,23,3
lui,4,2,23,3
Voyons,4,2,24,1
demanda-t-il,4,2,24,1
qu'avez-vous,4,2,24,1
à,4,2,24,1
me,4,2,24,1
dire,4,2,24,1
Il,4,2,25,1
s'attendait,4,2,25,1
à,4,2,25,1
entendre,4,2,25,1
le,4,2,25,1
jeune,4,2,25,1
homme,4,2,25,1
prendre,4,2,25,1
la,4,2,25,1
parole,4,2,25,1
et,4,2,25,1
il,4,2,25,1
fut,4,2,25,1
tellement,4,2,25,1
surpris,4,2,25,1
de,4,2,25,1
voir,4,2,25,1
Maheu,4,2,25,1
s'avancer,4,2,25,1
qu'il,4,2,25,1
ne,4,2,25,1
put,4,2,25,1
s'empêcher,4,2,25,1
d'ajouter,4,2,25,1
encore,4,2,25,1
Comment,4,2,26,1
c'est,4,2,26,2
vous,4,2,26,2
un,4,2,26,2
bon,4,2,26,2
ouvrier,4,2,26,2
qui,4,2,26,2
s'est,4,2,26,2
toujours,4,2,26,2
montré,4,2,26,2
si,4,2,26,2
raisonnable,4,2,26,2
un,4,2,26,2
ancien,4,2,26,2
de,4,2,26,2
Montsou,4,2,26,2
dont,4,2,26,2
la,4,2,26,2
famille,4,2,26,2
travaille,4,2,26,2
au,4,2,26,2
fond,4,2,26,2
depuis,4,2,26,2
le,4,2,26,2
premier,4,2,26,2
coup,4,2,26,2
de,4,2,26,2
pioche,4,2,26,2
Ah,4,2,26,3
c'est,4,2,26,4
mal,4,2,26,4
ça,4,2,26,4
me,4,2,26,4
chagrine,4,2,26,4
que,4,2,26,4
vous,4,2,26,4
soyez,4,2,26,4
à,4,2,26,4
la,4,2,26,4
tête,4,2,26,4
des,4,2,26,4
mécontents,4,2,26,4
Maheu,4,2,27,1
écoutait,4,2,27,1
les,4,2,27,1
yeux,4,2,27,1
baissés,4,2,27,1
Puis,4,2,27,2
il,4,2,27,2
commença,4,2,27,2
la,4,2,27,2
voix,4,2,27,2
hésitante,4,2,27,2
et,4,2,27,2
sourde,4,2,27,2
d'abord,4,2,27,2
Monsieur,4,2,28,1
le,4,2,28,1
directeur,4,2,28,1
c'est,4,2,28,1
justement,4,2,28,1
parce,4,2,28,1
que,4,2,28,1
je,4,2,28,1
suis,4,2,28,1
un,4,2,28,1
homme,4,2,28,1
tranquille,4,2,28,1
auquel,4,2,28,1
on,4,2,28,1
n'a,4,2,28,1
rien,4,2,28,1
à,4,2,28,1
reprocher,4,2,28,1
que,4,2,28,1
les,4,2,28,1
camarades,4,2,28,1
m'ont,4,2,28,1
choisi,4,2,28,1
Cela,4,2,28,2
doit,4,2,28,2
vous,4,2,28,2
prouver,4,2,28,2
qu'il,4,2,28,2
ne,4,2,28,2
s'agit,4,2,28,2
pas,4,2,28,2
d'une,4,2,28,2
révolte,4,2,28,2
de,4,2,28,2
tapageurs,4,2,28,2
de,4,2,28,2
mauvaises,4,2,28,2
têtes,4,2,28,2
cherchant,4,2,28,2
à,4,2,28,2
faire,4,2,28,2
du,4,2,28,2
désordre,4,2,28,2
Nous,4,2,28,3
voulons,4,2,28,3
seulement,4,2,28,3
la,4,2,28,3
justice,4,2,28,3
nous,4,2,28,3
sommes,4,2,28,3
las,4,2,28,3
de,4,2,28,3
crever,4,2,28,3
